	Twet	Load	Hour(s)	TimeStamp(s)
2012-01-20 07:00:00	-2.7	407.4	25200	1327042800
2012-01-20 08:00:00	-4.4	708.0999999999998	28800	1327046400
2012-01-20 09:00:00	-5.0	562.6	32400	1327050000
2012-01-20 10:00:00	-4.6	582.0000000000001	36000	1327053600
2012-01-20 11:00:00	-4.8	746.9	39600	1327057200
2012-01-20 12:00:00	-4.2	785.7	43200	1327060800
2012-01-20 13:00:00	-3.4	795.4000000000002	46800	1327064400
2012-01-20 14:00:00	-3.5	814.8000000000002	50400	1327068000
2012-01-20 15:00:00	-3.9	776.0	54000	1327071600
2012-01-20 16:00:00	-4.2	756.6	57600	1327075200
2012-01-20 17:00:00	-3.6	523.8000000000002	61200	1327078800
2012-01-20 18:00:00	-3.7	426.8	64800	1327082400
2012-01-20 19:00:00	-3.7	465.6	68400	1327086000
2012-01-20 20:00:00	-3.6	465.6	72000	1327089600
2012-01-20 21:00:00	-3.8	465.6	75600	1327093200
2012-01-20 22:00:00	-3.7	465.6	79200	1327096800
2012-01-20 23:00:00	-3.8	426.8	82800	1327100400
2012-01-21 00:00:00	-3.7	58.2	0	1327104000
2012-01-21 01:00:00	-3.1	58.2	3600	1327107600
2012-01-21 02:00:00	-2.6	58.2	7200	1327111200
2012-01-21 03:00:00	-2.0	58.2	10800	1327114800
2012-01-21 04:00:00	-2.0	58.2	14400	1327118400
2012-01-21 05:00:00	-2.0	58.2	18000	1327122000
2012-01-21 06:00:00	-2.0	58.2	21600	1327125600
2012-01-21 07:00:00	-2.0	58.2	25200	1327129200
2012-01-21 08:00:00	-1.5	58.2	28800	1327132800
2012-01-21 09:00:00	-0.9	58.2	32400	1327136400
2012-01-21 10:00:00	-0.9	58.2	36000	1327140000
2012-01-21 11:00:00	-1.1	58.2	39600	1327143600
2012-01-21 12:00:00	-0.9	58.2	43200	1327147200
2012-01-21 13:00:00	-0.8	455.89999999999986	46800	1327150800
2012-01-21 14:00:00	-1.1	698.4000000000002	50400	1327154400
2012-01-21 15:00:00	-1.3	824.5000000000001	54000	1327158000
2012-01-21 16:00:00	-1.9	921.5	57600	1327161600
2012-01-21 17:00:00	-1.9	921.5	61200	1327165200
2012-01-21 18:00:00	-2.4	950.6	64800	1327168800
2012-01-21 19:00:00	-1.5	979.7	68400	1327172400
2012-01-21 20:00:00	-1.5	989.4	72000	1327176000
2012-01-21 21:00:00	-1.7	902.1	75600	1327179600
2012-01-21 22:00:00	-2.0	591.7	79200	1327183200
2012-01-21 23:00:00	-2.0	514.1	82800	1327186800
2012-01-22 00:00:00	-2.4	465.6	0	1327190400
2012-01-22 01:00:00	-2.8	485.0	3600	1327194000
2012-01-22 02:00:00	-2.9	485.0	7200	1327197600
2012-01-22 03:00:00	-2.9	485.0	10800	1327201200
2012-01-22 04:00:00	-3.3	494.7000000000001	14400	1327204800
2012-01-22 05:00:00	-3.3	465.6	18000	1327208400
2012-01-22 06:00:00	-3.5	698.4000000000002	21600	1327212000
2012-01-22 07:00:00	-3.8	679.0000000000001	25200	1327215600
2012-01-22 08:00:00	-3.8	698.4000000000002	28800	1327219200
2012-01-22 09:00:00	-3.8	727.5	32400	1327222800
2012-01-22 10:00:00	-3.8	708.0999999999998	36000	1327226400
2012-01-22 11:00:00	-3.3	805.1	39600	1327230000
2012-01-22 12:00:00	-3.1	552.9000000000002	43200	1327233600
2012-01-22 13:00:00	-3.1	475.3	46800	1327237200
2012-01-22 14:00:00	-2.6	485.0	50400	1327240800
2012-01-22 15:00:00	-2.6	485.0	54000	1327244400
2012-01-22 16:00:00	-2.2	485.0	57600	1327248000
2012-01-22 17:00:00	-2.0	533.5	61200	1327251600
2012-01-22 18:00:00	-1.9	543.2	64800	1327255200
2012-01-22 19:00:00	-1.9	485.0	68400	1327258800
2012-01-22 20:00:00	-1.7	504.4	72000	1327262400
2012-01-22 21:00:00	-1.7	523.8000000000002	75600	1327266000
2012-01-22 22:00:00	-1.3	494.7000000000001	79200	1327269600
2012-01-22 23:00:00	-1.1	475.3	82800	1327273200
2012-01-23 00:00:00	-0.8	475.3	0	1327276800
2012-01-23 01:00:00	-0.6	475.3	3600	1327280400
2012-01-23 02:00:00	-0.4	475.3	7200	1327284000
2012-01-23 03:00:00	-0.6	58.2	10800	1327287600
2012-01-23 04:00:00	-0.2	58.2	14400	1327291200
2012-01-23 05:00:00	0.1	494.7000000000001	18000	1327294800
2012-01-23 06:00:00	0.1	475.3	21600	1327298400
2012-01-23 07:00:00	0.3	465.6	25200	1327302000
2012-01-23 08:00:00	0.5	465.6	28800	1327305600
2012-01-23 09:00:00	0.8	465.6	32400	1327309200
2012-01-23 10:00:00	1.1	475.3	36000	1327312800
2012-01-23 11:00:00	1.4	475.3	39600	1327316400
2012-01-23 12:00:00	1.6	475.3	43200	1327320000
2012-01-23 13:00:00	1.9	475.3	46800	1327323600
2012-01-23 14:00:00	1.9	455.89999999999986	50400	1327327200
2012-01-23 15:00:00	1.9	455.89999999999986	54000	1327330800
2012-01-23 16:00:00	1.9	485.0	57600	1327334400
2012-01-23 17:00:00	2.2	455.89999999999986	61200	1327338000
2012-01-23 18:00:00	2.5	455.89999999999986	64800	1327341600
2012-01-23 19:00:00	3.3	446.2	68400	1327345200
2012-01-23 20:00:00	3.6	446.2	72000	1327348800
2012-01-23 21:00:00	5.5	475.3	75600	1327352400
2012-01-23 22:00:00	6.1	485.0	79200	1327356000
2012-01-23 23:00:00	6.1	475.3	82800	1327359600
2012-01-24 00:00:00	6.1	475.3	0	1327363200
2012-01-24 01:00:00	6.4	475.3	3600	1327366800
2012-01-24 02:00:00	6.4	465.6	7200	1327370400
2012-01-24 03:00:00	6.4	465.6	10800	1327374000
2012-01-24 04:00:00	6.4	465.6	14400	1327377600
2012-01-24 05:00:00	5.8	465.6	18000	1327381200
2012-01-24 06:00:00	5.3	776.0	21600	1327384800
2012-01-24 07:00:00	5.0	921.5	25200	1327388400
2012-01-24 08:00:00	5.3	999.1	28800	1327392000
2012-01-24 09:00:00	6.4	1008.8	32400	1327395600
2012-01-24 10:00:00	7.3	1212.5	36000	1327399200
2012-01-24 11:00:00	8.2	1212.5	39600	1327402800
2012-01-24 12:00:00	8.3	1202.8000000000004	43200	1327406400
2012-01-24 13:00:00	8.6	970.0	46800	1327410000
2012-01-24 14:00:00	7.9	950.6	50400	1327413600
2012-01-24 15:00:00	7.6	572.3000000000002	54000	1327417200
2012-01-24 16:00:00	6.6	504.4	57600	1327420800
2012-01-24 17:00:00	5.4	494.7000000000001	61200	1327424400
2012-01-24 18:00:00	4.5	523.8000000000002	64800	1327428000
2012-01-24 19:00:00	3.0	514.1	68400	1327431600
2012-01-24 20:00:00	2.1	485.0	72000	1327435200
2012-01-24 21:00:00	2.4	485.0	75600	1327438800
2012-01-24 22:00:00	3.1	727.5	79200	1327442400
2012-01-24 23:00:00	2.6	708.0999999999998	82800	1327446000
2012-01-25 00:00:00	1.1	679.0000000000001	0	1327449600
2012-01-25 01:00:00	1.2	679.0000000000001	3600	1327453200
2012-01-25 02:00:00	0.2	669.3000000000002	7200	1327456800
2012-01-25 03:00:00	0.5	679.0000000000001	10800	1327460400
2012-01-25 04:00:00	-1.0	649.9000000000002	14400	1327464000
2012-01-25 05:00:00	0.7	58.2	18000	1327467600
2012-01-25 06:00:00	-0.6	58.2	21600	1327471200
2012-01-25 07:00:00	-0.4	58.2	25200	1327474800
2012-01-25 08:00:00	1.3	989.4	28800	1327478400
2012-01-25 09:00:00	2.1	58.2	32400	1327482000
2012-01-25 10:00:00	2.7	611.1	36000	1327485600
2012-01-25 11:00:00	3.4	756.6	39600	1327489200
2012-01-25 12:00:00	3.5	795.4000000000002	43200	1327492800
2012-01-25 13:00:00	4.6	776.0	46800	1327496400
2012-01-25 14:00:00	3.8	717.8000000000002	50400	1327500000
2012-01-25 15:00:00	3.2	659.6	54000	1327503600
2012-01-25 16:00:00	2.9	58.2	57600	1327507200
2012-01-25 17:00:00	2.6	630.5	61200	1327510800
2012-01-25 18:00:00	2.3	58.2	64800	1327514400
2012-01-25 19:00:00	1.8	58.2	68400	1327518000
2012-01-25 20:00:00	1.8	58.2	72000	1327521600
2012-01-25 21:00:00	1.7	58.2	75600	1327525200
2012-01-25 22:00:00	1.7	58.2	79200	1327528800
2012-01-25 23:00:00	2.0	58.2	82800	1327532400
2012-01-26 00:00:00	2.0	58.2	0	1327536000
2012-01-26 01:00:00	2.5	58.2	3600	1327539600
2012-01-26 02:00:00	2.8	58.2	7200	1327543200
2012-01-26 03:00:00	2.3	58.2	10800	1327546800
2012-01-26 04:00:00	2.5	58.2	14400	1327550400
2012-01-26 05:00:00	2.5	426.8	18000	1327554000
2012-01-26 06:00:00	2.9	426.8	21600	1327557600
2012-01-26 07:00:00	2.9	543.2	25200	1327561200
2012-01-26 08:00:00	3.5	552.9000000000002	28800	1327564800
2012-01-26 09:00:00	3.8	669.3000000000002	32400	1327568400
2012-01-26 10:00:00	4.1	649.9000000000002	36000	1327572000
2012-01-26 11:00:00	5.4	640.2	39600	1327575600
2012-01-26 12:00:00	6.8	543.2	43200	1327579200
2012-01-26 13:00:00	6.5	611.1	46800	1327582800
2012-01-26 14:00:00	7.3	582.0000000000001	50400	1327586400
2012-01-26 15:00:00	8.1	465.6	54000	1327590000
2012-01-26 16:00:00	7.3	436.5	57600	1327593600
2012-01-26 17:00:00	7.0	426.8	61200	1327597200
2012-01-26 18:00:00	7.0	58.2	64800	1327600800
2012-01-26 19:00:00	7.0	58.2	68400	1327604400
2012-01-26 20:00:00	7.2	58.2	72000	1327608000
2012-01-26 21:00:00	7.5	58.2	75600	1327611600
2012-01-26 22:00:00	7.2	58.2	79200	1327615200
2012-01-26 23:00:00	7.7	58.2	82800	1327618800
2012-01-27 00:00:00	8.3	58.2	0	1327622400
2012-01-27 01:00:00	7.7	58.2	3600	1327626000
2012-01-27 02:00:00	8.0	58.2	7200	1327629600
2012-01-27 03:00:00	8.6	58.2	10800	1327633200
2012-01-27 04:00:00	9.7	58.2	14400	1327636800
2012-01-27 05:00:00	11.6	58.2	18000	1327640400
2012-01-27 06:00:00	15.3	58.2	21600	1327644000
2012-01-27 07:00:00	14.1	58.2	25200	1327647600
2012-01-27 08:00:00	14.3	58.2	28800	1327651200
2012-01-27 09:00:00	14.9	58.2	32400	1327654800
2012-01-27 10:00:00	16.0	58.2	36000	1327658400
2012-01-27 11:00:00	15.2	58.2	39600	1327662000
2012-01-27 12:00:00	11.4	58.2	43200	1327665600
2012-01-27 13:00:00	10.0	58.2	46800	1327669200
2012-01-27 14:00:00	8.0	58.2	50400	1327672800
2012-01-27 15:00:00	7.3	58.2	54000	1327676400
2012-01-27 16:00:00	6.3	58.2	57600	1327680000
2012-01-27 17:00:00	5.2	58.2	61200	1327683600
2012-01-27 18:00:00	4.7	58.2	64800	1327687200
2012-01-27 19:00:00	4.2	58.2	68400	1327690800
2012-01-27 20:00:00	3.5	58.2	72000	1327694400
2012-01-27 21:00:00	3.2	58.2	75600	1327698000
2012-01-27 22:00:00	2.0	58.2	79200	1327701600
2012-01-27 23:00:00	1.3	58.2	82800	1327705200
2012-01-28 00:00:00	0.9	58.2	0	1327708800
2012-01-28 01:00:00	0.1	58.2	3600	1327712400
2012-01-28 02:00:00	-0.7	58.2	7200	1327716000
2012-01-28 03:00:00	-1.7	58.2	10800	1327719600
2012-01-28 04:00:00	-1.7	58.2	14400	1327723200
2012-01-28 05:00:00	-1.5	446.2	18000	1327726800
2012-01-28 06:00:00	-2.8	58.2	21600	1327730400
2012-01-28 07:00:00	-1.9	58.2	25200	1327734000
2012-01-28 08:00:00	1.3	58.2	28800	1327737600
2012-01-28 09:00:00	2.7	58.2	32400	1327741200
2012-01-28 10:00:00	3.0	58.2	36000	1327744800
2012-01-28 11:00:00	4.2	58.2	39600	1327748400
2012-01-28 12:00:00	4.8	58.2	43200	1327752000
2012-01-28 13:00:00	5.3	58.2	46800	1327755600
2012-01-28 14:00:00	5.8	58.2	50400	1327759200
2012-01-28 15:00:00	6.3	58.2	54000	1327762800
2012-01-28 16:00:00	5.8	58.2	57600	1327766400
2012-01-28 17:00:00	4.9	58.2	61200	1327770000
2012-01-28 18:00:00	4.0	58.2	64800	1327773600
2012-01-28 19:00:00	2.8	58.2	68400	1327777200
2012-01-28 20:00:00	1.7	58.2	72000	1327780800
2012-01-28 21:00:00	0.7	58.2	75600	1327784400
2012-01-28 22:00:00	0.0	58.2	79200	1327788000
2012-01-28 23:00:00	-0.7	58.2	82800	1327791600
2012-01-29 00:00:00	-1.6	58.2	0	1327795200
2012-01-29 01:00:00	-2.2	58.2	3600	1327798800
2012-01-29 02:00:00	-2.1	58.2	7200	1327802400
2012-01-29 03:00:00	-3.1	58.2	10800	1327806000
2012-01-29 04:00:00	-3.2	58.2	14400	1327809600
2012-01-29 05:00:00	-3.1	485.0	18000	1327813200
2012-01-29 06:00:00	-3.2	911.8	21600	1327816800
2012-01-29 08:00:00	-1.3	1008.8	28800	1327824000
2012-01-29 09:00:00	-0.1	1193.1	32400	1327827600
2012-01-29 10:00:00	0.9	1338.6	36000	1327831200
2012-01-29 11:00:00	1.3	1212.5	39600	1327834800
2012-01-29 12:00:00	0.6	1222.2	43200	1327838400
2012-01-29 13:00:00	1.4	1193.1	46800	1327842000
2012-01-29 14:00:00	1.4	1154.3	50400	1327845600
2012-01-29 15:00:00	1.4	591.7	54000	1327849200
2012-01-29 16:00:00	1.3	523.8000000000002	57600	1327852800
2012-01-29 17:00:00	0.3	504.4	61200	1327856400
2012-01-29 18:00:00	-0.2	485.0	64800	1327860000
2012-01-29 19:00:00	-0.5	485.0	68400	1327863600
2012-01-29 20:00:00	-0.3	485.0	72000	1327867200
2012-01-29 21:00:00	0.0	514.1	75600	1327870800
2012-01-29 22:00:00	0.9	853.6	79200	1327874400
2012-01-29 23:00:00	0.7	1115.5	82800	1327878000
2012-01-30 00:00:00	-0.2	834.2	0	1327881600
2012-01-30 01:00:00	-0.8	785.7	3600	1327885200
2012-01-30 02:00:00	-1.3	805.1	7200	1327888800
2012-01-30 03:00:00	-2.2	824.5000000000001	10800	1327892400
2012-01-30 04:00:00	-2.2	863.3000000000002	14400	1327896000
2012-01-30 05:00:00	-2.6	58.2	18000	1327899600
2012-01-30 06:00:00	-3.1	58.2	21600	1327903200
2012-01-30 07:00:00	-2.5	58.2	25200	1327906800
2012-01-30 08:00:00	-1.5	58.2	28800	1327910400
2012-01-30 09:00:00	-1.1	601.4	32400	1327914000
2012-01-30 10:00:00	-0.7	688.7	36000	1327917600
2012-01-30 11:00:00	-0.2	785.7	39600	1327921200
2012-01-30 12:00:00	0.0	873.0	43200	1327924800
2012-01-30 13:00:00	0.7	911.8	46800	1327928400
2012-01-30 14:00:00	0.9	931.2	50400	1327932000
2012-01-30 15:00:00	1.1	543.2	54000	1327935600
2012-01-30 16:00:00	0.6	58.2	57600	1327939200
2012-01-30 17:00:00	-0.5	494.7000000000001	61200	1327942800
2012-01-30 18:00:00	-0.5	494.7000000000001	64800	1327946400
2012-01-30 19:00:00	-0.7	475.3	68400	1327950000
2012-01-30 20:00:00	-0.6	465.6	72000	1327953600
2012-01-30 21:00:00	-0.5	58.2	75600	1327957200
2012-01-30 22:00:00	-1.5	58.2	79200	1327960800
2012-01-30 23:00:00	-1.1	58.2	82800	1327964400
2012-01-31 00:00:00	-1.7	58.2	0	1327968000
2012-01-31 01:00:00	-2.6	58.2	3600	1327971600
2012-01-31 02:00:00	-2.9	58.2	7200	1327975200
2012-01-31 03:00:00	-0.7	58.2	10800	1327978800
2012-01-31 04:00:00	0.9	58.2	14400	1327982400
2012-01-31 05:00:00	-1.2	475.3	18000	1327986000
2012-01-31 06:00:00	-2.1	776.0	21600	1327989600
2012-01-31 07:00:00	-0.7	873.0	25200	1327993200
2012-01-31 08:00:00	2.6	989.4	28800	1327996800
2012-01-31 09:00:00	4.7	989.4	32400	1328000400
2012-01-31 10:00:00	5.8	999.1	36000	1328004000
2012-01-31 11:00:00	7.2	989.4	39600	1328007600
2012-01-31 12:00:00	8.0	1183.4	43200	1328011200
2012-01-31 13:00:00	8.8	1202.8000000000004	46800	1328014800
2012-01-31 14:00:00	8.8	1193.1	50400	1328018400
2012-01-31 15:00:00	8.8	640.2	54000	1328022000
2012-01-31 16:00:00	8.1	514.1	57600	1328025600
2012-01-31 17:00:00	7.3	543.2	61200	1328029200
2012-01-31 18:00:00	6.8	514.1	64800	1328032800
2012-01-31 19:00:00	6.5	494.7000000000001	68400	1328036400
2012-01-31 20:00:00	6.2	504.4	72000	1328040000
2012-01-31 21:00:00	6.1	494.7000000000001	75600	1328043600
2012-01-31 22:00:00	6.6	776.0	79200	1328047200
2012-01-31 23:00:00	6.9	999.1	82800	1328050800
2012-02-01 00:00:00	7.1	727.5	0	1328054400
2012-02-01 01:00:00	7.3	698.4000000000002	3600	1328058000
2012-02-01 02:00:00	7.6	708.0999999999998	7200	1328061600
2012-02-01 03:00:00	7.3	717.8000000000002	10800	1328065200
2012-02-01 04:00:00	7.0	776.0	14400	1328068800
2012-02-01 05:00:00	7.1	455.89999999999986	18000	1328072400
2012-02-01 06:00:00	7.1	523.8000000000002	21600	1328076000
2012-02-01 07:00:00	7.1	572.3000000000002	25200	1328079600
2012-02-01 08:00:00	7.7	640.2	28800	1328083200
2012-02-01 09:00:00	8.8	679.0000000000001	32400	1328086800
2012-02-01 10:00:00	9.4	717.8000000000002	36000	1328090400
2012-02-01 11:00:00	10.4	727.5	39600	1328094000
2012-02-01 12:00:00	12.7	708.0999999999998	43200	1328097600
2012-02-01 13:00:00	12.7	679.0000000000001	46800	1328101200
2012-02-01 14:00:00	12.9	679.0000000000001	50400	1328104800
2012-02-01 15:00:00	12.9	504.4	54000	1328108400
2012-02-01 16:00:00	12.4	475.3	57600	1328112000
2012-02-01 17:00:00	11.2	455.89999999999986	61200	1328115600
2012-02-01 18:00:00	10.5	436.5	64800	1328119200
2012-02-01 19:00:00	10.5	436.5	68400	1328122800
2012-02-01 20:00:00	10.0	436.5	72000	1328126400
2012-02-01 21:00:00	9.4	455.89999999999986	75600	1328130000
2012-02-01 22:00:00	8.9	640.2	79200	1328133600
2012-02-01 23:00:00	9.2	630.5	82800	1328137200
2012-02-02 00:00:00	8.7	591.7	0	1328140800
2012-02-02 01:00:00	8.1	640.2	3600	1328144400
2012-02-02 02:00:00	8.1	756.6	7200	1328148000
2012-02-02 03:00:00	8.1	562.6	10800	1328151600
2012-02-02 04:00:00	8.3	523.8000000000002	14400	1328155200
2012-02-02 05:00:00	8.8	494.7000000000001	18000	1328158800
2012-02-02 06:00:00	8.6	960.3	21600	1328162400
2012-02-02 07:00:00	8.0	1008.8	25200	1328166000
2012-02-02 08:00:00	7.1	58.2	28800	1328169600
2012-02-02 09:00:00	6.8	1251.3	32400	1328173200
2012-02-02 10:00:00	6.4	1251.3	36000	1328176800
2012-02-02 11:00:00	6.4	1290.1	39600	1328180400
2012-02-02 12:00:00	6.7	1299.7999999999995	43200	1328184000
2012-02-02 13:00:00	8.7	1299.7999999999995	46800	1328187600
2012-02-02 14:00:00	8.5	1260.9999999999998	50400	1328191200
2012-02-02 15:00:00	6.7	688.7	54000	1328194800
2012-02-02 16:00:00	5.2	523.8000000000002	57600	1328198400
2012-02-02 17:00:00	3.8	572.3000000000002	61200	1328202000
2012-02-02 18:00:00	3.3	523.8000000000002	64800	1328205600
2012-02-02 19:00:00	2.9	523.8000000000002	68400	1328209200
2012-02-02 20:00:00	2.2	523.8000000000002	72000	1328212800
2012-02-02 21:00:00	2.2	504.4	75600	1328216400
2012-02-02 22:00:00	1.3	814.8000000000002	79200	1328220000
2012-02-02 23:00:00	1.6	863.3000000000002	82800	1328223600
2012-02-03 00:00:00	0.4	805.1	0	1328227200
2012-02-03 01:00:00	0.0	776.0	3600	1328230800
2012-02-03 02:00:00	0.3	814.8000000000002	7200	1328234400
2012-02-03 03:00:00	-1.2	873.0	10800	1328238000
2012-02-03 04:00:00	-0.8	911.8	14400	1328241600
2012-02-03 05:00:00	-1.3	426.8	18000	1328245200
2012-02-03 06:00:00	-1.7	58.2	21600	1328248800
2012-02-03 07:00:00	-1.3	58.2	25200	1328252400
2012-02-03 08:00:00	1.3	58.2	28800	1328256000
2012-02-03 09:00:00	2.1	58.2	32400	1328259600
2012-02-03 10:00:00	2.7	58.2	36000	1328263200
2012-02-03 11:00:00	3.6	611.1	39600	1328266800
2012-02-03 12:00:00	3.9	504.4	43200	1328270400
2012-02-03 13:00:00	4.7	485.0	46800	1328274000
2012-02-03 14:00:00	4.4	533.5	50400	1328277600
2012-02-03 15:00:00	4.7	446.2	54000	1328281200
2012-02-03 16:00:00	4.1	455.89999999999986	57600	1328284800
2012-02-03 17:00:00	3.5	426.8	61200	1328288400
2012-02-03 18:00:00	1.9	58.2	64800	1328292000
2012-02-03 19:00:00	1.6	58.2	68400	1328295600
2012-02-03 20:00:00	0.6	58.2	72000	1328299200
2012-02-03 21:00:00	-0.5	58.2	75600	1328302800
2012-02-03 22:00:00	-0.8	58.2	79200	1328306400
2012-02-03 23:00:00	-1.2	58.2	82800	1328310000
2012-02-04 00:00:00	-1.5	58.2	0	1328313600
2012-02-04 01:00:00	-1.5	58.2	3600	1328317200
2012-02-04 02:00:00	-1.9	58.2	7200	1328320800
2012-02-04 03:00:00	-2.2	58.2	10800	1328324400
2012-02-04 04:00:00	-1.7	58.2	14400	1328328000
2012-02-04 05:00:00	-0.4	523.8000000000002	18000	1328331600
2012-02-04 06:00:00	0.7	999.1	21600	1328335200
2012-02-04 07:00:00	1.1	58.2	25200	1328338800
2012-02-04 08:00:00	1.8	58.2	28800	1328342400
2012-02-04 09:00:00	3.3	1338.6	32400	1328346000
2012-02-04 10:00:00	3.4	58.2	36000	1328349600
2012-02-04 11:00:00	3.5	58.2	39600	1328353200
2012-02-04 12:00:00	3.4	1387.1	43200	1328356800
2012-02-04 13:00:00	3.2	970.0	46800	1328360400
2012-02-04 14:00:00	3.3	989.4	50400	1328364000
2012-02-04 15:00:00	3.3	630.5	54000	1328367600
2012-02-04 16:00:00	2.6	552.9000000000002	57600	1328371200
2012-02-04 17:00:00	1.4	504.4	61200	1328374800
2012-02-04 18:00:00	0.6	514.1	64800	1328378400
2012-02-04 19:00:00	0.8	523.8000000000002	68400	1328382000
2012-02-04 20:00:00	0.8	523.8000000000002	72000	1328385600
2012-02-04 21:00:00	1.2	533.5	75600	1328389200
2012-02-04 22:00:00	1.4	882.7	79200	1328392800
2012-02-04 23:00:00	1.7	1105.8000000000004	82800	1328396400
2012-02-05 00:00:00	1.7	805.1	0	1328400000
2012-02-05 01:00:00	1.4	795.4000000000002	3600	1328403600
2012-02-05 02:00:00	1.7	814.8000000000002	7200	1328407200
2012-02-05 03:00:00	1.6	814.8000000000002	10800	1328410800
2012-02-05 04:00:00	1.4	911.8	14400	1328414400
2012-02-05 05:00:00	1.2	58.2	18000	1328418000
2012-02-05 06:00:00	0.8	58.2	21600	1328421600
2012-02-05 07:00:00	1.1	58.2	25200	1328425200
2012-02-05 08:00:00	0.8	58.2	28800	1328428800
2012-02-05 09:00:00	0.9	58.2	32400	1328432400
2012-02-05 10:00:00	1.3	58.2	36000	1328436000
2012-02-05 11:00:00	1.9	58.2	39600	1328439600
2012-02-05 12:00:00	2.2	58.2	43200	1328443200
2012-02-05 13:00:00	2.0	58.2	46800	1328446800
2012-02-05 14:00:00	2.7	58.2	50400	1328450400
2012-02-05 15:00:00	2.7	58.2	54000	1328454000
2012-02-05 16:00:00	2.2	58.2	57600	1328457600
2012-02-05 17:00:00	1.4	58.2	61200	1328461200
2012-02-05 18:00:00	0.3	58.2	64800	1328464800
2012-02-05 19:00:00	-0.3	58.2	68400	1328468400
2012-02-05 20:00:00	-0.8	58.2	72000	1328472000
2012-02-05 21:00:00	-1.5	58.2	75600	1328475600
2012-02-05 22:00:00	-1.3	58.2	79200	1328479200
2012-02-05 23:00:00	-1.5	58.2	82800	1328482800
2012-02-06 00:00:00	-1.3	58.2	0	1328486400
2012-02-06 01:00:00	-1.7	58.2	3600	1328490000
2012-02-06 02:00:00	-2.6	58.2	7200	1328493600
2012-02-06 03:00:00	-2.2	58.2	10800	1328497200
2012-02-06 04:00:00	-2.6	58.2	14400	1328500800
2012-02-06 05:00:00	-2.2	514.1	18000	1328504400
2012-02-06 06:00:00	-2.8	523.8000000000002	21600	1328508000
2012-02-06 07:00:00	-1.9	523.8000000000002	25200	1328511600
2012-02-06 08:00:00	0.9	533.5	28800	1328515200
2012-02-06 09:00:00	2.5	533.5	32400	1328518800
2012-02-06 10:00:00	3.8	523.8000000000002	36000	1328522400
2012-02-06 11:00:00	4.4	533.5	39600	1328526000
2012-02-06 12:00:00	4.8	523.8000000000002	43200	1328529600
2012-02-06 13:00:00	4.7	514.1	46800	1328533200
2012-02-06 14:00:00	4.7	485.0	50400	1328536800
2012-02-06 15:00:00	4.7	475.3	54000	1328540400
2012-02-06 16:00:00	4.6	514.1	57600	1328544000
2012-02-06 17:00:00	3.6	485.0	61200	1328547600
2012-02-06 18:00:00	3.0	465.6	64800	1328551200
2012-02-06 19:00:00	2.4	455.89999999999986	68400	1328554800
2012-02-06 20:00:00	1.7	455.89999999999986	72000	1328558400
2012-02-06 21:00:00	1.3	504.4	75600	1328562000
2012-02-06 22:00:00	1.6	543.2	79200	1328565600
2012-02-06 23:00:00	0.0	523.8000000000002	82800	1328569200
2012-02-07 00:00:00	0.0	523.8000000000002	0	1328572800
2012-02-07 01:00:00	-0.6	523.8000000000002	3600	1328576400
2012-02-07 02:00:00	-0.1	514.1	7200	1328580000
2012-02-07 03:00:00	0.6	514.1	10800	1328583600
2012-02-07 04:00:00	-0.3	514.1	14400	1328587200
2012-02-07 05:00:00	-0.7	58.2	18000	1328590800
2012-02-07 06:00:00	-0.7	58.2	21600	1328594400
2012-02-07 07:00:00	0.2	58.2	25200	1328598000
2012-02-07 08:00:00	3.2	58.2	28800	1328601600
2012-02-07 09:00:00	4.3	58.2	32400	1328605200
2012-02-07 10:00:00	4.7	58.2	36000	1328608800
2012-02-07 11:00:00	5.3	58.2	39600	1328612400
2012-02-07 12:00:00	5.5	58.2	43200	1328616000
2012-02-07 13:00:00	6.0	58.2	46800	1328619600
2012-02-07 14:00:00	6.3	58.2	50400	1328623200
2012-02-07 15:00:00	5.7	58.2	54000	1328626800
2012-02-07 16:00:00	5.3	58.2	57600	1328630400
2012-02-07 17:00:00	4.5	58.2	61200	1328634000
2012-02-07 18:00:00	2.9	58.2	64800	1328637600
2012-02-07 19:00:00	3.5	58.2	68400	1328641200
2012-02-07 20:00:00	2.7	58.2	72000	1328644800
2012-02-07 21:00:00	2.2	58.2	75600	1328648400
2012-02-07 22:00:00	1.6	58.2	79200	1328652000
2012-02-07 23:00:00	1.6	58.2	82800	1328655600
2012-02-08 00:00:00	1.3	58.2	0	1328659200
2012-02-08 01:00:00	-0.8	58.2	3600	1328662800
2012-02-08 02:00:00	-1.2	58.2	7200	1328666400
2012-02-08 03:00:00	-1.5	58.2	10800	1328670000
2012-02-08 04:00:00	0.5	58.2	14400	1328673600
2012-02-08 05:00:00	0.6	446.2	18000	1328677200
2012-02-08 06:00:00	0.1	465.6	21600	1328680800
2012-02-08 07:00:00	0.4	436.5	25200	1328684400
2012-02-08 08:00:00	1.1	446.2	28800	1328688000
2012-02-08 09:00:00	0.9	446.2	32400	1328691600
2012-02-08 10:00:00	1.3	446.2	36000	1328695200
2012-02-08 11:00:00	1.1	455.89999999999986	39600	1328698800
2012-02-08 12:00:00	1.6	455.89999999999986	43200	1328702400
