	Power	Date	PowerL	TsetL
2012-03-13 02:00:00	1730.0	3/13/2012 2:00	230226	16.11
2012-03-13 03:00:00	1731.0	3/13/2012 3:00	221253	16.11
2012-03-13 04:00:00	1732.0	3/13/2012 4:00	226421	15.11
2012-03-13 05:00:00	1733.0	3/13/2012 5:00	219669	15.11
2012-03-13 06:00:00	1734.0	3/13/2012 6:00	233619	15.11
2012-03-13 07:00:00	1735.0	3/13/2012 7:00	263031	17.11
2012-03-13 08:00:00	1736.0	3/13/2012 8:00	293132	18.11
2012-03-13 09:00:00	1737.0	3/13/2012 9:00	325015	17.11
2012-03-13 10:00:00	1738.0	3/13/2012 10:00	176766	18.11
2012-03-13 11:00:00	1739.0	3/13/2012 11:00	370349	19.11
2012-03-13 12:00:00	1740.0	3/13/2012 12:00	374590	19.11
2012-03-13 13:00:00	1741.0	3/13/2012 13:00	454004	19.11
2012-03-13 14:00:00	1742.0	3/13/2012 14:00	377885	19.11
2012-03-13 15:00:00	1743.0	3/13/2012 15:00	372699	19.11
2012-03-13 16:00:00	1744.0	3/13/2012 16:00	367153	19.11
2012-03-13 17:00:00	1745.0	3/13/2012 17:00	205512	19.11
2012-03-13 18:00:00	1746.0	3/13/2012 18:00	170299	17.11
2012-03-13 19:00:00	1747.0	3/13/2012 19:00	169749	17.11
2012-03-13 20:00:00	1748.0	3/13/2012 20:00	166826	17.11
2012-03-13 21:00:00	1749.0	3/13/2012 21:00	164393	17.11
2012-03-13 22:00:00	1750.0	3/13/2012 22:00	331351	16.11
2012-03-13 23:00:00	1751.0	3/13/2012 23:00	163002	16.11
2012-03-14 00:00:00	1752.0	3/14/2012 0:00	158398	15.11
2012-03-14 01:00:00	1753.0	3/14/2012 1:00	256005	16.11
2012-03-14 02:00:00	1754.0	3/14/2012 2:00	224285	15.11
2012-03-14 03:00:00	1755.0	3/14/2012 3:00	224408	15.11
2012-03-14 04:00:00	1756.0	3/14/2012 4:00	219679	15.11
2012-03-14 05:00:00	1757.0	3/14/2012 5:00	227902	15.11
2012-03-14 06:00:00	1758.0	3/14/2012 6:00	246473	15.11
2012-03-14 07:00:00	1759.0	3/14/2012 7:00	288333	17.11
2012-03-14 08:00:00	1760.0	3/14/2012 8:00	305362	17.11
2012-03-14 09:00:00	1761.0	3/14/2012 9:00	323340	17.11
2012-03-14 10:00:00	1762.0	3/14/2012 10:00	156283	16.11
2012-03-14 11:00:00	1763.0	3/14/2012 11:00	332787	16.11
2012-03-14 12:00:00	1764.0	3/14/2012 12:00	337165	16.11
2012-03-14 13:00:00	1765.0	3/14/2012 13:00	342031	17.11
2012-03-14 14:00:00	1766.0	3/14/2012 14:00	349611	17.11
2012-03-14 15:00:00	1767.0	3/14/2012 15:00	350627	17.11
2012-03-14 16:00:00	1768.0	3/14/2012 16:00	356159	18.11
2012-03-14 17:00:00	1769.0	3/14/2012 17:00	191674	17.11
2012-03-14 18:00:00	1770.0	3/14/2012 18:00	165787	16.11
2012-03-14 19:00:00	1771.0	3/14/2012 19:00	162907	16.11
2012-03-14 20:00:00	1772.0	3/14/2012 20:00	151113	15.11
2012-03-14 21:00:00	1773.0	3/14/2012 21:00	147602	15.11
2012-03-14 22:00:00	1774.0	3/14/2012 22:00	299640	15.11
2012-03-14 23:00:00	1775.0	3/14/2012 23:00	154665	15.11
2012-03-15 00:00:00	1776.0	3/15/2012 0:00	150490	15.11
2012-03-15 01:00:00	1777.0	3/15/2012 1:00	235012	15.11
2012-03-15 02:00:00	1778.0	3/15/2012 2:00	197479	15.11
2012-03-15 03:00:00	1779.0	3/15/2012 3:00	214117	15.11
2012-03-15 04:00:00	1780.0	3/15/2012 4:00	197738	15.11
2012-03-15 05:00:00	1781.0	3/15/2012 5:00	201183	15.11
2012-03-15 06:00:00	1782.0	3/15/2012 6:00	215914	15.11
2012-03-15 07:00:00	1783.0	3/15/2012 7:00	250496	16.11
2012-03-15 08:00:00	1784.0	3/15/2012 8:00	302411	17.11
2012-03-15 09:00:00	1785.0	3/15/2012 9:00	337073	17.11
2012-03-15 10:00:00	1786.0	3/15/2012 10:00	173609	18.11
2012-03-15 11:00:00	1787.0	3/15/2012 11:00	364924	18.11
2012-03-15 12:00:00	1788.0	3/15/2012 12:00	371032	19.11
2012-03-15 13:00:00	1789.0	3/15/2012 13:00	465011	19.11
2012-03-15 14:00:00	1790.0	3/15/2012 14:00	279435	20.11
2012-03-15 15:00:00	1791.0	3/15/2012 15:00	381907	19.11
2012-03-15 16:00:00	1792.0	3/15/2012 16:00	371810	19.11
2012-03-15 17:00:00	1793.0	3/15/2012 17:00	229554	19.11
2012-03-15 18:00:00	1794.0	3/15/2012 18:00	190985	18.11
2012-03-15 19:00:00	1795.0	3/15/2012 19:00	173792	17.11
2012-03-15 20:00:00	1796.0	3/15/2012 20:00	159648	16.11
2012-03-15 21:00:00	1797.0	3/15/2012 21:00	147880	15.11
2012-03-15 22:00:00	1798.0	3/15/2012 22:00	302342	15.11
2012-03-15 23:00:00	1799.0	3/15/2012 23:00	137397	15.11
2012-03-16 00:00:00	1800.0	3/16/2012 0:00	139526	15.11
2012-03-16 01:00:00	1801.0	3/16/2012 1:00	188955	15.11
2012-03-16 02:00:00	1802.0	3/16/2012 2:00	275927	15.11
2012-03-16 03:00:00	1803.0	3/16/2012 3:00	263993	15.11
2012-03-16 04:00:00	1804.0	3/16/2012 4:00	170374	15.11
2012-03-16 05:00:00	1805.0	3/16/2012 5:00	184267	15.11
2012-03-16 06:00:00	1806.0	3/16/2012 6:00	276185	15.11
2012-03-16 07:00:00	1807.0	3/16/2012 7:00	176699	15.11
2012-03-16 08:00:00	1808.0	3/16/2012 8:00	160239	15.11
2012-03-16 09:00:00	1809.0	3/16/2012 9:00	191378	15.11
2012-03-16 10:00:00	1810.0	3/16/2012 10:00	138057	15.11
2012-03-16 11:00:00	1811.0	3/16/2012 11:00	218093	15.11
2012-03-16 12:00:00	1812.0	3/16/2012 12:00	29162	15.11
2012-03-16 13:00:00	1813.0	3/16/2012 13:00	29162	15.11
2012-03-16 14:00:00	1814.0	3/16/2012 14:00	29490	15.11
2012-03-16 15:00:00	1815.0	3/16/2012 15:00	31414	15.11
2012-03-16 16:00:00	1816.0	3/16/2012 16:00	31315	15.11
2012-03-16 17:00:00	1817.0	3/16/2012 17:00	30419	16.11
2012-03-16 18:00:00	1818.0	3/16/2012 18:00	30229	15.11
2012-03-16 19:00:00	1819.0	3/16/2012 19:00	29986	15.11
2012-03-16 20:00:00	1820.0	3/16/2012 20:00	29986	15.11
2012-03-16 21:00:00	1821.0	3/16/2012 21:00	29986	15.11
2012-03-16 22:00:00	1822.0	3/16/2012 22:00	293787	15.11
2012-03-16 23:00:00	1823.0	3/16/2012 23:00	30342	15.11
2012-03-17 00:00:00	1824.0	3/17/2012 0:00	29162	15.11
2012-03-17 01:00:00	1825.0	3/17/2012 1:00	30263	15.11
2012-03-17 02:00:00	1826.0	3/17/2012 2:00	29712	15.11
2012-03-17 03:00:00	1827.0	3/17/2012 3:00	29712	15.11
2012-03-17 04:00:00	1828.0	3/17/2012 4:00	0	15.11
2012-03-17 05:00:00	1829.0	3/17/2012 5:00	0	15.11
2012-03-17 06:00:00	1830.0	3/17/2012 6:00	0	15.11
2012-03-17 07:00:00	1831.0	3/17/2012 7:00	0	15.11
2012-03-17 08:00:00	1832.0	3/17/2012 8:00	0	15.11
2012-03-17 09:00:00	1833.0	3/17/2012 9:00	0	15.11
2012-03-17 10:00:00	1834.0	3/17/2012 10:00	21972	18.11
2012-03-17 11:00:00	1835.0	3/17/2012 11:00	11019	18.11
2012-03-17 12:00:00	1836.0	3/17/2012 12:00	0	18.11
2012-03-17 13:00:00	1837.0	3/17/2012 13:00	0	19.11
2012-03-17 14:00:00	1838.0	3/17/2012 14:00	0	18.11
2012-03-17 15:00:00	1839.0	3/17/2012 15:00	0	18.11
2012-03-17 16:00:00	1840.0	3/17/2012 16:00	0	18.11
2012-03-17 17:00:00	1841.0	3/17/2012 17:00	0	17.11
2012-03-17 18:00:00	1842.0	3/17/2012 18:00	0	17.11
2012-03-17 19:00:00	1843.0	3/17/2012 19:00	0	15.11
2012-03-17 20:00:00	1844.0	3/17/2012 20:00	0	15.11
2012-03-17 21:00:00	1845.0	3/17/2012 21:00	0	15.11
2012-03-17 22:00:00	1846.0	3/17/2012 22:00	0	15.11
2012-03-17 23:00:00	1847.0	3/17/2012 23:00	0	15.11
2012-03-18 00:00:00	1848.0	3/18/2012 0:00	0	15.11
2012-03-18 01:00:00	1849.0	3/18/2012 1:00	0	15.11
2012-03-18 02:00:00	1850.0	3/18/2012 2:00	0	15.11
2012-03-18 03:00:00	1851.0	3/18/2012 3:00	0	15.11
2012-03-18 04:00:00	1852.0	3/18/2012 4:00	0	15.11
2012-03-18 05:00:00	1853.0	3/18/2012 5:00	0	15.11
2012-03-18 06:00:00	1854.0	3/18/2012 6:00	29162	15.11
2012-03-18 07:00:00	1855.0	3/18/2012 7:00	29712	15.11
2012-03-18 08:00:00	1856.0	3/18/2012 8:00	29712	15.11
2012-03-18 09:00:00	1857.0	3/18/2012 9:00	152640	15.11
2012-03-18 10:00:00	1858.0	3/18/2012 10:00	10454	15.11
2012-03-18 11:00:00	1859.0	3/18/2012 11:00	142270	15.11
2012-03-18 12:00:00	1860.0	3/18/2012 12:00	154099	16.11
2012-03-18 13:00:00	1861.0	3/18/2012 13:00	170778	16.11
2012-03-18 14:00:00	1862.0	3/18/2012 14:00	185878	18.11
2012-03-18 15:00:00	1863.0	3/18/2012 15:00	179439	18.11
2012-03-18 16:00:00	1864.0	3/18/2012 16:00	187413	18.11
2012-03-18 17:00:00	1865.0	3/18/2012 17:00	180930	18.11
2012-03-18 18:00:00	1866.0	3/18/2012 18:00	170720	17.11
2012-03-18 19:00:00	1867.0	3/18/2012 19:00	160845	16.11
2012-03-18 20:00:00	1868.0	3/18/2012 20:00	153752	16.11
2012-03-18 21:00:00	1869.0	3/18/2012 21:00	152372	16.11
2012-03-18 22:00:00	1870.0	3/18/2012 22:00	159163	16.11
2012-03-18 23:00:00	1871.0	3/18/2012 23:00	161745	16.11
2012-03-19 00:00:00	1872.0	3/19/2012 0:00	157476	16.11
2012-03-19 01:00:00	1873.0	3/19/2012 1:00	239510	16.11
2012-03-19 02:00:00	1874.0	3/19/2012 2:00	231970	16.11
2012-03-19 03:00:00	1875.0	3/19/2012 3:00	218950	15.11
2012-03-19 04:00:00	1876.0	3/19/2012 4:00	219579	16.11
2012-03-19 05:00:00	1877.0	3/19/2012 5:00	214626	16.11
2012-03-19 06:00:00	1878.0	3/19/2012 6:00	218746	16.11
2012-03-19 07:00:00	1879.0	3/19/2012 7:00	209723	16.11
2012-03-19 08:00:00	1880.0	3/19/2012 8:00	272015	17.11
2012-03-19 09:00:00	1881.0	3/19/2012 9:00	335264	18.11
2012-03-19 10:00:00	1882.0	3/19/2012 10:00	176013	19.11
2012-03-19 11:00:00	1883.0	3/19/2012 11:00	383951	20.11
2012-03-19 12:00:00	1884.0	3/19/2012 12:00	459387	20.11
2012-03-19 13:00:00	1885.0	3/19/2012 13:00	455327	20.11
2012-03-19 14:00:00	1886.0	3/19/2012 14:00	456499	20.11
2012-03-19 15:00:00	1887.0	3/19/2012 15:00	370517	19.11
2012-03-19 16:00:00	1888.0	3/19/2012 16:00	369547	20.11
2012-03-19 17:00:00	1889.0	3/19/2012 17:00	212852	20.11
2012-03-19 18:00:00	1890.0	3/19/2012 18:00	183474	19.11
2012-03-19 19:00:00	1891.0	3/19/2012 19:00	194020	19.11
2012-03-19 20:00:00	1892.0	3/19/2012 20:00	189685	19.11
2012-03-19 21:00:00	1893.0	3/19/2012 21:00	180543	19.11
2012-03-19 22:00:00	1894.0	3/19/2012 22:00	369423	19.11
2012-03-19 23:00:00	1895.0	3/19/2012 23:00	194011	19.11
2012-03-20 00:00:00	1896.0	3/20/2012 0:00	188870	19.11
2012-03-20 01:00:00	1897.0	3/20/2012 1:00	345801	16.11
2012-03-20 02:00:00	1898.0	3/20/2012 2:00	404967	19.11
2012-03-20 03:00:00	1899.0	3/20/2012 3:00	323035	19.11
2012-03-20 04:00:00	1900.0	3/20/2012 4:00	298763	19.11
2012-03-20 05:00:00	1901.0	3/20/2012 5:00	305626	19.11
2012-03-20 06:00:00	1902.0	3/20/2012 6:00	314027	19.11
2012-03-20 07:00:00	1903.0	3/20/2012 7:00	333147	19.11
2012-03-20 08:00:00	1904.0	3/20/2012 8:00	343886	19.11
2012-03-20 09:00:00	1905.0	3/20/2012 9:00	378704	20.11
2012-03-20 10:00:00	1906.0	3/20/2012 10:00	188953	20.11
2012-03-20 11:00:00	1907.0	3/20/2012 11:00	458976	21.11
2012-03-20 12:00:00	1908.0	3/20/2012 12:00	506218	20.11
2012-03-20 13:00:00	1909.0	3/20/2012 13:00	466924	21.11
2012-03-20 14:00:00	1910.0	3/20/2012 14:00	466620	21.11
2012-03-20 15:00:00	1911.0	3/20/2012 15:00	459101	20.11
2012-03-20 16:00:00	1912.0	3/20/2012 16:00	438129	20.11
2012-03-20 17:00:00	1913.0	3/20/2012 17:00	221295	20.11
2012-03-20 18:00:00	1914.0	3/20/2012 18:00	186119	19.11
2012-03-20 19:00:00	1915.0	3/20/2012 19:00	180543	19.11
2012-03-20 20:00:00	1916.0	3/20/2012 20:00	177096	18.11
2012-03-20 21:00:00	1917.0	3/20/2012 21:00	172671	18.11
2012-03-20 22:00:00	1918.0	3/20/2012 22:00	364924	18.11
2012-03-20 23:00:00	1919.0	3/20/2012 23:00	180738	18.11
2012-03-21 00:00:00	1920.0	3/21/2012 0:00	173971	18.11
2012-03-21 01:00:00	1921.0	3/21/2012 1:00	279908	18.11
2012-03-21 02:00:00	1922.0	3/21/2012 2:00	350967	17.11
2012-03-21 03:00:00	1923.0	3/21/2012 3:00	259598	18.11
2012-03-21 04:00:00	1924.0	3/21/2012 4:00	244749	18.11
2012-03-21 05:00:00	1925.0	3/21/2012 5:00	244401	17.11
2012-03-21 06:00:00	1926.0	3/21/2012 6:00	247154	17.11
2012-03-21 07:00:00	1927.0	3/21/2012 7:00	276402	18.11
2012-03-21 08:00:00	1928.0	3/21/2012 8:00	283624	18.11
2012-03-21 09:00:00	1929.0	3/21/2012 9:00	319151	18.11
2012-03-21 10:00:00	1930.0	3/21/2012 10:00	172091	18.11
2012-03-21 11:00:00	1931.0	3/21/2012 11:00	363575	18.11
2012-03-21 12:00:00	1932.0	3/21/2012 12:00	370729	19.11
2012-03-21 13:00:00	1933.0	3/21/2012 13:00	366517	19.11
2012-03-21 14:00:00	1934.0	3/21/2012 14:00	437975	19.11
2012-03-21 15:00:00	1935.0	3/21/2012 15:00	446486	20.11
2012-03-21 16:00:00	1936.0	3/21/2012 16:00	449937	20.11
2012-03-21 17:00:00	1937.0	3/21/2012 17:00	254538	16.11
2012-03-21 18:00:00	1938.0	3/21/2012 18:00	198712	19.11
2012-03-21 19:00:00	1939.0	3/21/2012 19:00	188807	19.11
2012-03-21 20:00:00	1940.0	3/21/2012 20:00	177757	18.11
2012-03-21 21:00:00	1941.0	3/21/2012 21:00	180196	18.11
2012-03-21 22:00:00	1942.0	3/21/2012 22:00	351222	18.11
2012-03-21 23:00:00	1943.0	3/21/2012 23:00	184875	18.11
2012-03-22 00:00:00	1944.0	3/22/2012 0:00	178997	18.11
2012-03-22 01:00:00	1945.0	3/22/2012 1:00	301760	18.11
2012-03-22 02:00:00	1946.0	3/22/2012 2:00	317319	18.11
2012-03-22 03:00:00	1947.0	3/22/2012 3:00	295949	18.11
2012-03-22 04:00:00	1948.0	3/22/2012 4:00	279852	18.11
2012-03-22 05:00:00	1949.0	3/22/2012 5:00	295035	18.11
2012-03-22 06:00:00	1950.0	3/22/2012 6:00	312442	17.11
2012-03-22 07:00:00	1951.0	3/22/2012 7:00	328925	18.11
2012-03-22 08:00:00	1952.0	3/22/2012 8:00	344592	18.11
2012-03-22 09:00:00	1953.0	3/22/2012 9:00	368737	19.11
2012-03-22 10:00:00	1954.0	3/22/2012 10:00	182353	19.11
2012-03-22 11:00:00	1955.0	3/22/2012 11:00	468654	20.11
2012-03-22 12:00:00	1956.0	3/22/2012 12:00	476484	20.11
2012-03-22 13:00:00	1957.0	3/22/2012 13:00	501446	21.11
2012-03-22 14:00:00	1958.0	3/22/2012 14:00	507119	21.11
2012-03-22 15:00:00	1959.0	3/22/2012 15:00	519238	22.11
2012-03-22 16:00:00	1960.0	3/22/2012 16:00	502717	22.11
2012-03-22 17:00:00	1961.0	3/22/2012 17:00	271333	22.11
2012-03-22 18:00:00	1962.0	3/22/2012 18:00	221182	21.11
2012-03-22 19:00:00	1963.0	3/22/2012 19:00	200123	20.11
2012-03-22 20:00:00	1964.0	3/22/2012 20:00	197830	20.11
2012-03-22 21:00:00	1965.0	3/22/2012 21:00	195247	19.11
2012-03-22 22:00:00	1966.0	3/22/2012 22:00	377542	19.11
2012-03-22 23:00:00	1967.0	3/22/2012 23:00	205912	19.11
2012-03-23 00:00:00	1968.0	3/23/2012 0:00	197512	19.11
2012-03-23 01:00:00	1969.0	3/23/2012 1:00	324179	18.11
2012-03-23 02:00:00	1970.0	3/23/2012 2:00	390655	18.11
2012-03-23 03:00:00	1971.0	3/23/2012 3:00	309622	15.11
2012-03-23 04:00:00	1972.0	3/23/2012 4:00	290024	18.11
2012-03-23 05:00:00	1973.0	3/23/2012 5:00	298845	18.11
2012-03-23 06:00:00	1974.0	3/23/2012 6:00	313608	15.11
2012-03-23 07:00:00	1975.0	3/23/2012 7:00	342176	18.11
2012-03-23 08:00:00	1976.0	3/23/2012 8:00	384814	20.11
2012-03-23 09:00:00	1977.0	3/23/2012 9:00	399156	21.11
2012-03-23 10:00:00	1978.0	3/23/2012 10:00	210008	22.11
2012-03-23 11:00:00	1979.0	3/23/2012 11:00	518489	21.11
2012-03-23 12:00:00	1980.0	3/23/2012 12:00	399156	21.11
2012-03-23 13:00:00	1981.0	3/23/2012 13:00	399156	21.11
2012-03-23 14:00:00	1982.0	3/23/2012 14:00	537513	21.11
2012-03-23 15:00:00	1983.0	3/23/2012 15:00	382833	20.11
2012-03-23 16:00:00	1984.0	3/23/2012 16:00	387986	20.11
2012-03-23 17:00:00	1985.0	3/23/2012 17:00	237042	20.11
2012-03-23 18:00:00	1986.0	3/23/2012 18:00	188802	19.11
2012-03-23 19:00:00	1987.0	3/23/2012 19:00	188807	19.11
2012-03-23 20:00:00	1988.0	3/23/2012 20:00	198142	19.11
2012-03-23 21:00:00	1989.0	3/23/2012 21:00	197830	20.11
2012-03-23 22:00:00	1990.0	3/23/2012 22:00	374906	19.11
2012-03-23 23:00:00	1991.0	3/23/2012 23:00	187458	19.11
2012-03-24 00:00:00	1992.0	3/24/2012 0:00	180736	18.11
2012-03-24 01:00:00	1993.0	3/24/2012 1:00	193090	18.11
2012-03-24 02:00:00	1994.0	3/24/2012 2:00	187136	18.11
2012-03-24 03:00:00	1995.0	3/24/2012 3:00	186446	18.11
2012-03-24 04:00:00	1996.0	3/24/2012 4:00	183040	18.11
2012-03-24 05:00:00	1997.0	3/24/2012 5:00	181255	18.11
2012-03-24 06:00:00	1998.0	3/24/2012 6:00	181868	18.11
2012-03-24 07:00:00	1999.0	3/24/2012 7:00	181538	18.11
2012-03-24 08:00:00	2000.0	3/24/2012 8:00	185759	18.11
2012-03-24 09:00:00	2001.0	3/24/2012 9:00	184872	18.11
2012-03-24 10:00:00	2002.0	3/24/2012 10:00	181538	18.11
2012-03-24 11:00:00	2003.0	3/24/2012 11:00	194481	19.11
2012-03-24 12:00:00	2004.0	3/24/2012 12:00	187136	18.11
2012-03-24 13:00:00	2005.0	3/24/2012 13:00	187830	18.11
2012-03-24 14:00:00	2006.0	3/24/2012 14:00	185547	18.11
2012-03-24 15:00:00	2007.0	3/24/2012 15:00	179441	17.11
2012-03-24 16:00:00	2008.0	3/24/2012 16:00	165526	17.11
2012-03-24 17:00:00	2009.0	3/24/2012 17:00	156451	16.11
2012-03-24 18:00:00	2010.0	3/24/2012 18:00	158280	16.11
2012-03-24 19:00:00	2011.0	3/24/2012 19:00	149353	15.11
2012-03-24 20:00:00	2012.0	3/24/2012 20:00	148416	15.11
2012-03-24 21:00:00	2013.0	3/24/2012 21:00	143525	15.11
2012-03-24 22:00:00	2014.0	3/24/2012 22:00	164789	15.11
2012-03-24 23:00:00	2015.0	3/24/2012 23:00	139956	15.11
2012-03-25 00:00:00	2016.0	3/25/2012 0:00	139956	15.11
2012-03-25 01:00:00	2017.0	3/25/2012 1:00	137750	15.11
2012-03-25 02:00:00	2018.0	3/25/2012 2:00	148007	15.11
2012-03-25 03:00:00	2019.0	3/25/2012 3:00	132247	15.11
2012-03-25 04:00:00	2020.0	3/25/2012 4:00	134422	15.11
2012-03-25 05:00:00	2021.0	3/25/2012 5:00	135172	15.11
2012-03-25 06:00:00	2022.0	3/25/2012 6:00	132941	15.11
2012-03-25 07:00:00	2023.0	3/25/2012 7:00	136433	15.11
2012-03-25 08:00:00	2024.0	3/25/2012 8:00	138517	15.11
2012-03-25 09:00:00	2025.0	3/25/2012 9:00	133185	15.11
2012-03-25 10:00:00	2026.0	3/25/2012 10:00	135927	15.11
2012-03-25 11:00:00	2027.0	3/25/2012 11:00	135113	15.11
2012-03-25 12:00:00	2028.0	3/25/2012 12:00	135989	15.11
2012-03-25 13:00:00	2029.0	3/25/2012 13:00	138516	15.11
2012-03-25 14:00:00	2030.0	3/25/2012 14:00	142396	15.11
2012-03-25 15:00:00	2031.0	3/25/2012 15:00	145698	15.11
2012-03-25 16:00:00	2032.0	3/25/2012 16:00	160114	16.11
2012-03-25 17:00:00	2033.0	3/25/2012 17:00	152181	15.11
2012-03-25 18:00:00	2034.0	3/25/2012 18:00	143647	15.11
2012-03-25 19:00:00	2035.0	3/25/2012 19:00	146280	15.11
2012-03-25 20:00:00	2036.0	3/25/2012 20:00	149207	15.11
2012-03-25 21:00:00	2037.0	3/25/2012 21:00	149273	16.11
2012-03-25 22:00:00	2038.0	3/25/2012 22:00	145722	16.11
2012-03-25 23:00:00	2039.0	3/25/2012 23:00	156739	16.11
2012-03-26 00:00:00	2040.0	3/26/2012 0:00	151178	15.11
2012-03-26 01:00:00	2041.0	3/26/2012 1:00	219497	15.11
2012-03-26 02:00:00	2042.0	3/26/2012 2:00	206926	15.11
2012-03-26 03:00:00	2043.0	3/26/2012 3:00	191083	15.11
2012-03-26 04:00:00	2044.0	3/26/2012 4:00	189317	15.11
2012-03-26 05:00:00	2045.0	3/26/2012 5:00	189292	15.11
2012-03-26 06:00:00	2046.0	3/26/2012 6:00	194168	15.11
2012-03-26 07:00:00	2047.0	3/26/2012 7:00	199476	15.11
2012-03-26 08:00:00	2048.0	3/26/2012 8:00	204554	15.11
2012-03-26 09:00:00	2049.0	3/26/2012 9:00	215568	15.11
2012-03-26 10:00:00	2050.0	3/26/2012 10:00	137736	15.11
2012-03-26 11:00:00	2051.0	3/26/2012 11:00	215688	15.11
2012-03-26 12:00:00	2052.0	3/26/2012 12:00	212147	15.11
2012-03-26 13:00:00	2053.0	3/26/2012 13:00	212194	15.11
2012-03-26 14:00:00	2054.0	3/26/2012 14:00	212739	15.11
2012-03-26 15:00:00	2055.0	3/26/2012 15:00	200986	15.11
2012-03-26 16:00:00	2056.0	3/26/2012 16:00	184750	15.11
2012-03-26 17:00:00	2057.0	3/26/2012 17:00	143384	15.11
2012-03-26 18:00:00	2058.0	3/26/2012 18:00	132832	15.11
2012-03-26 19:00:00	2059.0	3/26/2012 19:00	133057	15.11
2012-03-26 20:00:00	2060.0	3/26/2012 20:00	133510	15.11
2012-03-26 21:00:00	2061.0	3/26/2012 21:00	29712	15.11
2012-03-26 22:00:00	2062.0	3/26/2012 22:00	208759	15.11
2012-03-26 23:00:00	2063.0	3/26/2012 23:00	29712	15.11
2012-03-27 00:00:00	2064.0	3/27/2012 0:00	29162	15.11
2012-03-27 01:00:00	2065.0	3/27/2012 1:00	29712	15.11
2012-03-27 02:00:00	2066.0	3/27/2012 2:00	29712	15.11
2012-03-27 03:00:00	2067.0	3/27/2012 3:00	29162	15.11
2012-03-27 04:00:00	2068.0	3/27/2012 4:00	29162	15.11
2012-03-27 05:00:00	2069.0	3/27/2012 5:00	29162	15.11
2012-03-27 06:00:00	2070.0	3/27/2012 6:00	28612	15.11
2012-03-27 07:00:00	2071.0	3/27/2012 7:00	29162	15.11
2012-03-27 08:00:00	2072.0	3/27/2012 8:00	29162	15.11
2012-03-27 09:00:00	2073.0	3/27/2012 9:00	29162	15.11
2012-03-27 10:00:00	2074.0	3/27/2012 10:00	29712	15.11
2012-03-27 11:00:00	2075.0	3/27/2012 11:00	253662	15.11
2012-03-27 12:00:00	2076.0	3/27/2012 12:00	28612	15.11
2012-03-27 13:00:00	2077.0	3/27/2012 13:00	270680	15.11
2012-03-27 14:00:00	2078.0	3/27/2012 14:00	259741	15.11
2012-03-27 15:00:00	2079.0	3/27/2012 15:00	176865	15.11
2012-03-27 16:00:00	2080.0	3/27/2012 16:00	261603	15.11
2012-03-27 17:00:00	2081.0	3/27/2012 17:00	136796	15.11
2012-03-27 18:00:00	2082.0	3/27/2012 18:00	129726	15.11
2012-03-27 19:00:00	2083.0	3/27/2012 19:00	130212	15.11
2012-03-27 20:00:00	2084.0	3/27/2012 20:00	130212	15.11
2012-03-27 21:00:00	2085.0	3/27/2012 21:00	129961	15.11
2012-03-27 22:00:00	2086.0	3/27/2012 22:00	29162	15.11
2012-03-27 23:00:00	2087.0	3/27/2012 23:00	29162	15.11
2012-03-28 00:00:00	2088.0	3/28/2012 0:00	29162	15.11
2012-03-28 01:00:00	2089.0	3/28/2012 1:00	29162	15.11
2012-03-28 02:00:00	2090.0	3/28/2012 2:00	29162	15.11
2012-03-28 03:00:00	2091.0	3/28/2012 3:00	29162	15.11
2012-03-28 04:00:00	2092.0	3/28/2012 4:00	29712	15.11
2012-03-28 05:00:00	2093.0	3/28/2012 5:00	30263	15.11
2012-03-28 06:00:00	2094.0	3/28/2012 6:00	29162	15.11
2012-03-28 07:00:00	2095.0	3/28/2012 7:00	256497	15.11
2012-03-28 08:00:00	2096.0	3/28/2012 8:00	178392	15.11
2012-03-28 09:00:00	2097.0	3/28/2012 9:00	192905	15.11
2012-03-28 10:00:00	2098.0	3/28/2012 10:00	29162	15.11
2012-03-28 11:00:00	2099.0	3/28/2012 11:00	261628	15.11
2012-03-28 12:00:00	2100.0	3/28/2012 12:00	294945	16.11
2012-03-28 13:00:00	2101.0	3/28/2012 13:00	308592	16.11
2012-03-28 14:00:00	2102.0	3/28/2012 14:00	313145	17.11
2012-03-28 15:00:00	2103.0	3/28/2012 15:00	325384	18.11
2012-03-28 16:00:00	2104.0	3/28/2012 16:00	342176	18.11
2012-03-28 17:00:00	2105.0	3/28/2012 17:00	210266	18.11
2012-03-28 18:00:00	2106.0	3/28/2012 18:00	177101	18.11
2012-03-28 19:00:00	2107.0	3/28/2012 19:00	171235	18.11
2012-03-28 20:00:00	2108.0	3/28/2012 20:00	166563	17.11
2012-03-28 21:00:00	2109.0	3/28/2012 21:00	162171	17.11
2012-03-28 22:00:00	2110.0	3/28/2012 22:00	259440	17.11
2012-03-28 23:00:00	2111.0	3/28/2012 23:00	172516	17.11
2012-03-29 00:00:00	2112.0	3/29/2012 0:00	145127	15.11
2012-03-29 01:00:00	2113.0	3/29/2012 1:00	208750	15.11
2012-03-29 02:00:00	2114.0	3/29/2012 2:00	199112	15.11
2012-03-29 03:00:00	2115.0	3/29/2012 3:00	210235	15.11
2012-03-29 04:00:00	2116.0	3/29/2012 4:00	195230	15.11
2012-03-29 05:00:00	2117.0	3/29/2012 5:00	193339	15.11
2012-03-29 06:00:00	2118.0	3/29/2012 6:00	190037	15.11
