Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
25.11	7/12/2011 2:00	22.7	649.9	7200	1310436000
25.11	7/12/2011 3:00	22.7	727.5	10800	1310439600
25.11	7/12/2011 4:00	22.3	737.2	14400	1310443200
25.11	7/12/2011 5:00	22.9	727.5	18000	1310446800
25.11	7/12/2011 6:00	22.5	746.9	21600	1310450400
25.11	7/12/2011 7:00	22.5	746.9	25200	1310454000
26.11	7/12/2011 8:00	23.2	698.4	28800	1310457600
25.11	7/12/2011 9:00	23.5	58.2	32400	1310461200
26.11	7/12/2011 10:00	24.2	58.2	36000	1310464800
26.11	7/12/2011 11:00	24.3	58.2	39600	1310468400
26.11	7/12/2011 12:00	24.3	58.2	43200	1310472000
26.11	7/12/2011 13:00	24.7	940.9	46800	1310475600
26.11	7/12/2011 14:00	24.7	58.2	50400	1310479200
26.11	7/12/2011 15:00	24.1	601.4	54000	1310482800
26.11	7/12/2011 16:00	24.1	58.2	57600	1310486400
26.11	7/12/2011 17:00	23.2	572.3	61200	1310490000
23.11	7/12/2011 18:00	21.8	58.2	64800	1310493600
23.11	7/12/2011 19:00	21.4	58.2	68400	1310497200
23.11	7/12/2011 20:00	21.4	58.2	72000	1310500800
23.11	7/12/2011 21:00	21	58.2	75600	1310504400
23.11	7/12/2011 22:00	21.2	58.2	79200	1310508000
23.11	7/12/2011 23:00	21.2	58.2	82800	1310511600
23.11	7/13/2011 0:00	20.9	58.2	0	1310515200
23.11	7/13/2011 1:00	21	58.2	3600	1310518800
23.11	7/13/2011 2:00	21	58.2	7200	1310522400
22.11	7/13/2011 3:00	20.6	58.2	10800	1310526000
22.11	7/13/2011 4:00	20.8	58.2	14400	1310529600
23.11	7/13/2011 5:00	21.2	58.2	18000	1310533200
24.11	7/13/2011 6:00	22.2	58.2	21600	1310536800
24.11	7/13/2011 7:00	22.4	58.2	25200	1310540400
24.11	7/13/2011 8:00	22.7	58.2	28800	1310544000
24.11	7/13/2011 9:00	21.9	591.7	32400	1310547600
24.11	7/13/2011 10:00	21.8	834.2	36000	1310551200
25.11	7/13/2011 11:00	22.9	727.5	39600	1310554800
25.11	7/13/2011 12:00	22.6	669.3	43200	1310558400
25.11	7/13/2011 13:00	22.7	630.5	46800	1310562000
25.11	7/13/2011 14:00	22.5	582	50400	1310565600
26.11	7/13/2011 15:00	23.3	533.5	54000	1310569200
26.11	7/13/2011 16:00	23.4	620.8	57600	1310572800
25.11	7/13/2011 17:00	23	601.4	61200	1310576400
26.11	7/13/2011 18:00	23.2	572.3	64800	1310580000
25.11	7/13/2011 19:00	22.2	514.1	68400	1310583600
24.11	7/13/2011 20:00	22	620.8	72000	1310587200
25.11	7/13/2011 21:00	22.2	485	75600	1310590800
21.11	7/13/2011 22:00	18.7	465.6	79200	1310594400
