		Twet	Load	Twet_Dis	Load_Dis	Twet+Err	Load+Err	Twet+Err_Dis	Load+Err_Dis	Default	Tset_BN
Twbload	2767	7.5	53	13	1	7.5	53.0	13	1	No	15.11
Twbload	2768	9.1	53	15	1	9.1	53.0	15	1	No	15.11
Twbload	2769	9.1	347	15	2	9.1	347.0	15	2	No	15.11
Twbload	2770	9.3	414	15	3	9.3	414.0	15	3	No	15.11
Twbload	2771	9.7	624	15	4	9.7	624.0	15	4	No	15.11
Twbload	2772	9.2	985	15	5	9.2	985.0	15	5	No	15.11
Twbload	2773	9.3	738	15	4	9.3	738.0	15	4	No	15.11
Twbload	2774	9.9	692	15	4	9.9	692.0	15	4	No	15.11
Twbload	2775	10.1	722	16	4	10.1	722.0	16	4	No	15.11
Twbload	2776	9.8	666	15	4	9.8	666.0	15	4	No	15.11
Twbload	2777	9.7	471	15	3	9.7	471.0	15	3	No	15.11
Twbload	2778	9.1	418	15	3	9.1	418.0	15	3	No	15.11
Twbload	2779	11.7	423	17	3	11.7	423.0	17	3	No	15.11
Twbload	2780	10.7	414	16	3	10.7	414.0	16	3	No	15.11
Twbload	2781	10.7	395	16	2	10.7	395.0	16	2	No	15.11
Twbload	2782	11.5	632	17	4	11.5	632.0	17	4	No	15.11
Twbload	2783	9.5	399	15	2	9.5	399.0	15	2	No	15.11
Twbload	2784	10.2	415	16	3	10.2	415.0	16	3	No	15.11
Twbload	2785	10.5	818	16	5	10.5	818.0	16	5	No	15.11
Twbload	2786	11.0	588	17	3	11.0	588.0	17	3	No	15.11
Twbload	2787	11.5	577	17	3	11.5	577.0	17	3	No	15.11
Twbload	2788	11.5	559	17	3	11.5	559.0	17	3	No	15.11
Twbload	2789	12.3	586	18	3	12.3	586.0	18	3	No	15.11
Twbload	2790	12.3	625	18	4	12.3	625.0	18	4	No	15.11
Twbload	2791	12.6	644	18	4	12.6	644.0	18	4	No	15.11
Twbload	2792	13.2	640	19	4	13.2	640.0	19	4	No	16.11
Twbload	2793	13.5	679	19	4	13.5	679.0	19	4	No	16.11
Twbload	2794	14.2	396	20	2	14.2	396.0	20	2	No	16.11
Twbload	2795	14.5	760	20	4	14.5	760.0	20	4	No	17.11
Twbload	2796	15.2	753	21	4	15.2	753.0	21	4	No	18.11
Twbload	2797	15.5	778	21	4	15.5	778.0	21	4	No	18.11
Twbload	2798	15.2	599	21	3	15.2	599.0	21	3	No	18.11
Twbload	2799	15.8	1025	21	6	15.8	1025.0	21	6	No	18.11
Twbload	2800	16.0	1082	22	6	16.0	1082.0	22	6	No	19.11
Twbload	2801	15.8	510	21	3	15.8	510.0	21	3	No	18.11
Twbload	2802	15.8	438	21	3	15.8	438.0	21	3	No	18.11
Twbload	2803	15.3	431	21	3	15.3	431.0	21	3	No	18.11
Twbload	2804	15.3	432	21	3	15.3	432.0	21	3	No	18.11
Twbload	2805	15.1	429	21	3	15.1	429.0	21	3	No	18.11
Twbload	2806	14.6	724	20	4	14.6	724.0	20	4	No	17.11
Twbload	2807	11.7	416	17	3	11.7	416.0	17	3	No	15.11
Twbload	2808	10.7	400	16	2	10.7	400.0	16	2	No	15.11
Twbload	2809	7.9	783	13	4	7.9	783.0	13	4	No	15.11
Twbload	2810	6.7	528	12	3	6.7	528.0	12	3	No	15.11
Twbload	2811	6.5	508	12	3	6.5	508.0	12	3	No	15.11
Twbload	2812	5.7	489	11	3	5.7	489.0	11	3	No	15.11
Twbload	2813	5.6	486	11	3	5.6	486.0	11	3	No	15.11
Twbload	2814	6.1	492	12	3	6.1	492.0	12	3	No	15.11
Twbload	2815	6.5	480	12	3	6.5	480.0	12	3	No	15.11
Twbload	2816	6.8	497	12	3	6.8	497.0	12	3	No	15.11
Twbload	2817	7.1	508	13	3	7.1	508.0	13	3	No	15.11
Twbload	2818	7.4	422	13	3	7.4	422.0	13	3	No	15.11
Twbload	2819	7.3	513	13	3	7.3	513.0	13	3	No	15.11
Twbload	2820	7.1	622	13	4	7.1	622.0	13	4	No	15.11
Twbload	2821	8.8	660	14	4	8.8	660.0	14	4	No	15.11
Twbload	2822	8.8	687	14	4	8.8	687.0	14	4	No	15.11
Twbload	2823	8.4	657	14	4	8.4	657.0	14	4	No	15.11
Twbload	2824	8.3	609	14	3	8.3	609.0	14	3	No	15.11
Twbload	2825	7.6	478	13	3	7.6	478.0	13	3	No	15.11
Twbload	2826	6.8	413	12	2	6.8	413.0	12	2	No	15.11
Twbload	2827	6.4	417	12	3	6.4	417.0	12	3	No	15.11
Twbload	2828	6.2	408	12	2	6.2	408.0	12	2	No	15.11
Twbload	2829	5.4	471	11	3	5.4	471.0	11	3	No	15.11
Twbload	2830	5.0	991	11	5	5.0	991.0	11	5	No	15.11
Twbload	2831	4.9	415	10	3	4.9	415.0	10	3	No	15.11
Twbload	2832	4.1	407	10	2	4.1	407.0	10	2	No	15.11
Twbload	2833	4.1	431	10	3	4.1	431.0	10	3	No	15.11
Twbload	2834	3.7	415	9	3	3.7	415.0	9	3	No	15.11
Twbload	2835	3.5	409	9	2	3.5	409.0	9	2	No	15.11
Twbload	2836	4.2	412	10	2	4.2	412.0	10	2	No	15.11
Twbload	2837	4.0	411	10	2	4.0	411.0	10	2	No	15.11
Twbload	2838	4.5	409	10	2	4.5	409.0	10	2	No	15.11
Twbload	2839	4.2	390	10	2	4.2	390.0	10	2	No	15.11
Twbload	2840	4.7	412	10	2	4.7	412.0	10	2	No	15.11
Twbload	2841	4.7	418	10	3	4.7	418.0	10	3	No	15.11
Twbload	2842	4.9	402	10	2	4.9	402.0	10	2	No	15.11
Twbload	2843	4.8	480	10	3	4.8	480.0	10	3	No	15.11
Twbload	2844	6.0	409	12	2	6.0	409.0	12	2	No	15.11
Twbload	2845	6.4	417	12	3	6.4	417.0	12	3	No	15.11
Twbload	2846	6.7	409	12	2	6.7	409.0	12	2	No	15.11
Twbload	2847	6.4	411	12	2	6.4	411.0	12	2	No	15.11
Twbload	2848	6.8	409	12	2	6.8	409.0	12	2	No	15.11
Twbload	2849	6.8	409	12	2	6.8	409.0	12	2	No	15.11
Twbload	2850	7.1	409	13	2	7.1	409.0	13	2	No	15.11
Twbload	2851	6.8	413	12	2	6.8	413.0	12	2	No	15.11
Twbload	2852	7.1	411	13	2	7.1	411.0	13	2	No	15.11
Twbload	2853	7.8	410	13	2	7.8	410.0	13	2	No	15.11
Twbload	2854	7.5	420	13	3	7.5	420.0	13	3	No	15.11
Twbload	2855	7.3	406	13	2	7.3	406.0	13	2	No	15.11
Twbload	2856	7.8	406	13	2	7.8	406.0	13	2	No	15.11
Twbload	2857	8.3	406	14	2	8.3	406.0	14	2	No	15.11
Twbload	2858	7.8	405	13	2	7.8	405.0	13	2	No	15.11
Twbload	2859	7.8	35	13	1	7.8	35.0	13	1	No	15.11
Twbload	2860	7.2	35	13	1	7.2	35.0	13	1	No	15.11
Twbload	2861	7.2	34	13	1	7.2	34.0	13	1	No	15.11
Twbload	2862	8.1	35	14	1	8.1	35.0	14	1	No	15.11
Twbload	2863	8.4	34	14	1	8.4	34.0	14	1	No	15.11
Twbload	2864	8.9	374	14	2	8.9	374.0	14	2	No	15.11
Twbload	2865	9.5	391	15	2	9.5	391.0	15	2	No	15.11
Twbload	2866	9.3	408	15	2	9.3	408.0	15	2	No	15.11
Twbload	2867	10.3	402	16	2	10.3	402.0	16	2	No	15.11
Twbload	2868	10.2	414	16	3	10.2	414.0	16	3	No	15.11
Twbload	2869	11.3	440	17	3	11.3	440.0	17	3	No	15.11
Twbload	2870	11.7	417	17	3	11.7	417.0	17	3	No	15.11
Twbload	2871	11.7	434	17	3	11.7	434.0	17	3	No	15.11
Twbload	2872	11.1	440	17	3	11.1	440.0	17	3	No	15.11
Twbload	2873	11.2	427	17	3	11.2	427.0	17	3	No	15.11
Twbload	2874	10.8	429	16	3	10.8	429.0	16	3	No	15.11
Twbload	2875	11.5	426	17	3	11.5	426.0	17	3	No	15.11
Twbload	2876	10.1	438	16	3	10.1	438.0	16	3	No	15.11
Twbload	2877	11.0	401	17	2	11.0	401.0	17	2	No	15.11
Twbload	2878	10.7	400	16	2	10.7	400.0	16	2	No	15.11
Twbload	2879	9.7	407	15	2	9.7	407.0	15	2	No	15.11
Twbload	2880	9.2	402	15	2	9.2	402.0	15	2	No	15.11
Twbload	2881	9.1	510	15	3	9.1	510.0	15	3	No	15.11
Twbload	2882	8.4	474	14	3	8.4	474.0	14	3	No	15.11
Twbload	2883	6.7	534	12	3	6.7	534.0	12	3	No	15.11
Twbload	2884	6.2	540	12	3	6.2	540.0	12	3	No	15.11
Twbload	2885	6.1	500	12	3	6.1	500.0	12	3	No	15.11
Twbload	2886	6.0	511	12	3	6.0	511.0	12	3	No	15.11
Twbload	2887	5.8	517	11	3	5.8	517.0	11	3	No	15.11
Twbload	2888	6.1	821	12	5	6.1	821.0	12	5	No	15.11
Twbload	2889	7.4	511	13	3	7.4	511.0	13	3	No	15.11
Twbload	2890	8.1	399	14	2	8.1	399.0	14	2	No	15.11
Twbload	2891	9.8	567	15	3	9.8	567.0	15	3	No	15.11
Twbload	2892	11.2	632	17	4	11.2	632.0	17	4	No	15.11
Twbload	2893	12.5	701	18	4	12.5	701.0	18	4	No	15.11
Twbload	2894	14.4	747	20	4	14.4	747.0	20	4	No	17.11
Twbload	2895	14.2	703	20	4	14.2	703.0	20	4	No	17.11
Twbload	2896	14.2	703	20	4	14.2	703.0	20	4	No	17.11
Twbload	2897	14.0	472	20	3	14.0	472.0	20	3	No	17.11
Twbload	2898	13.5	397	19	2	13.5	397.0	19	2	No	15.11
Twbload	2899	12.7	400	18	2	12.7	400.0	18	2	No	15.11
Twbload	2900	12.2	399	18	2	12.2	399.0	18	2	No	15.11
Twbload	2901	12.0	398	18	2	12.0	398.0	18	2	No	15.11
Twbload	2902	12.0	518	18	3	12.0	518.0	18	3	No	15.11
Twbload	2903	12.5	421	18	3	12.5	421.0	18	3	No	15.11
Twbload	2904	12.8	411	18	2	12.8	411.0	18	2	No	15.11
Twbload	2905	13.4	903	19	5	13.4	903.0	19	5	No	16.11
Twbload	2906	13.6	630	19	4	13.6	630.0	19	4	No	16.11
Twbload	2907	14.1	653	20	4	14.1	653.0	20	4	No	17.11
Twbload	2908	14.7	664	20	4	14.7	664.0	20	4	No	17.11
Twbload	2909	15.1	703	21	4	15.1	703.0	21	4	No	18.11
Twbload	2910	16.2	767	22	4	16.2	767.0	22	4	No	19.11
Twbload	2911	17.0	1116	23	6	17.0	1116.0	23	6	No	20.11
Twbload	2912	19.2	1221	25	7	19.2	1221.0	25	7	No	22.11
Twbload	2913	19.6	1242	25	7	19.6	1242.0	25	7	No	22.11
Twbload	2914	20.2	393	26	2	20.2	393.0	26	2	No	22.11
Twbload	2915	20.1	1350	26	7	20.1	1350.0	26	7	No	23.11
Twbload	2916	20.0	1359	26	7	20.0	1359.0	26	7	No	23.11
Twbload	2917	19.9	1368	25	7	19.9	1368.0	25	7	No	22.11
Twbload	2918	19.7	1373	25	7	19.7	1373.0	25	7	No	22.11
Twbload	2919	20.2	1335	26	7	20.2	1335.0	26	7	No	23.11
Twbload	2920	19.8	1215	25	7	19.8	1215.0	25	7	No	22.11
Twbload	2921	19.8	584	25	3	19.8	584.0	25	3	No	22.11
Twbload	2922	18.9	474	24	3	18.9	474.0	24	3	No	21.11
Twbload	2923	18.6	471	24	3	18.6	471.0	24	3	No	21.11
Twbload	2924	18.8	462	24	3	18.8	462.0	24	3	No	21.11
Twbload	2925	18.1	457	24	3	18.1	457.0	24	3	No	21.11
Twbload	2926	18.1	1341	24	7	18.1	1341.0	24	7	No	21.11
Twbload	2927	17.2	497	23	3	17.2	497.0	23	3	No	20.11
Twbload	2928	17.4	483	23	3	17.4	483.0	23	3	No	20.11
Twbload	2929	17.2	1271	23	7	17.2	1271.0	23	7	No	20.11
Twbload	2930	17.0	1194	23	6	17.0	1194.0	23	6	No	20.11
Twbload	2931	16.7	1078	22	6	16.7	1078.0	22	6	No	19.11
Twbload	2932	17.7	1061	23	6	17.7	1061.0	23	6	No	20.11
Twbload	2933	17.0	1110	23	6	17.0	1110.0	23	6	No	20.11
Twbload	2934	17.3	1311	23	7	17.3	1311.0	23	7	No	20.11
Twbload	2935	17.5	1180	23	6	17.5	1180.0	23	6	No	20.11
Twbload	2936	17.9	1206	23	6	17.9	1206.0	23	6	No	20.11
Twbload	2937	17.9	1205	23	6	17.9	1205.0	23	6	No	20.11
Twbload	2938	17.9	459	23	3	17.9	459.0	23	3	No	20.11
Twbload	2939	17.6	1209	23	6	17.6	1209.0	23	6	No	20.11
Twbload	2940	18.2	1233	24	7	18.2	1233.0	24	7	No	21.11
Twbload	2941	18.8	1260	24	7	18.8	1260.0	24	7	No	21.11
Twbload	2942	18.6	1226	24	7	18.6	1226.0	24	7	No	21.11
Twbload	2943	17.5	1229	23	7	17.5	1229.0	23	7	No	20.11
Twbload	2944	16.4	580	22	3	16.4	580.0	22	3	No	19.11
Twbload	2945	16.0	496	22	3	16.0	496.0	22	3	No	19.11
Twbload	2946	15.2	425	21	3	15.2	425.0	21	3	No	18.11
Twbload	2947	15.0	401	21	2	15.0	401.0	21	2	No	17.11
Twbload	2948	14.2	410	20	2	14.2	410.0	20	2	No	16.11
Twbload	2949	13.7	410	19	2	13.7	410.0	19	2	No	15.11
Twbload	2950	13.4	1256	19	7	13.4	1256.0	19	7	No	17.11
Twbload	2951	13.2	452	19	3	13.2	452.0	19	3	No	16.11
Twbload	2952	12.6	436	18	3	12.6	436.0	18	3	No	15.11
Twbload	2953	12.6	958	18	5	12.6	958.0	18	5	No	15.11
Twbload	2954	12.6	906	18	5	12.6	906.0	18	5	No	15.11
Twbload	2955	12.6	639	18	4	12.6	639.0	18	4	No	15.11
Twbload	2956	12.6	630	18	4	12.6	630.0	18	4	No	15.11
Twbload	2957	12.4	630	18	4	12.4	630.0	18	4	No	15.11
Twbload	2958	12.9	647	18	4	12.9	647.0	18	4	No	15.11
Twbload	2959	13.5	667	19	4	13.5	667.0	19	4	No	16.11
Twbload	2960	14.0	708	20	4	14.0	708.0	20	4	No	17.11
Twbload	2961	15.2	739	21	4	15.2	739.0	21	4	No	18.11
Twbload	2962	16.2	410	22	2	16.2	410.0	22	2	No	18.11
Twbload	2963	17.4	1148	23	6	17.4	1148.0	23	6	No	20.11
Twbload	2964	18.6	1300	24	7	18.6	1300.0	24	7	No	21.11
Twbload	2965	19.0	1356	25	7	19.0	1356.0	25	7	No	22.11
Twbload	2966	19.4	1378	25	7	19.4	1378.0	25	7	No	22.11
Twbload	2967	20.6	927	26	5	20.6	927.0	26	5	No	23.11
Twbload	2968	21.1	926	27	5	21.1	926.0	27	5	No	24.11
Twbload	2969	20.8	702	26	4	20.8	702.0	26	4	No	23.11
Twbload	2970	19.9	567	25	3	19.9	567.0	25	3	No	22.11
Twbload	2971	19.4	512	25	3	19.4	512.0	25	3	No	22.11
Twbload	2972	19.2	509	25	3	19.2	509.0	25	3	No	22.11
Twbload	2973	18.7	500	24	3	18.7	500.0	24	3	No	21.11
Twbload	2974	18.1	1150	24	6	18.1	1150.0	24	6	No	21.11
Twbload	2975	18.1	539	24	3	18.1	539.0	24	3	No	21.11
Twbload	2976	17.9	533	23	3	17.9	533.0	23	3	No	20.11
Twbload	2977	17.7	927	23	5	17.7	927.0	23	5	No	20.11
Twbload	2978	17.7	928	23	5	17.7	928.0	23	5	No	20.11
Twbload	2979	17.5	923	23	5	17.5	923.0	23	5	No	20.11
Twbload	2980	17.5	925	23	5	17.5	925.0	23	5	No	20.11
Twbload	2981	17.5	926	23	5	17.5	926.0	23	5	No	20.11
Twbload	2982	17.7	927	23	5	17.7	927.0	23	5	No	20.11
Twbload	2983	18.7	927	24	5	18.7	927.0	24	5	No	21.11
Twbload	2984	19.1	927	25	5	19.1	927.0	25	5	No	22.11
Twbload	2985	20.3	927	26	5	20.3	927.0	26	5	No	23.11
Twbload	2986	20.5	488	26	3	20.5	488.0	26	3	No	23.11
Twbload	2987	19.9	927	25	5	19.9	927.0	25	5	No	22.11
Twbload	2988	21.1	1229	27	7	21.1	1229.0	27	7	No	24.11
Twbload	2989	21.5	1556	27	8	21.5	1556.0	27	8	No	24.11
Twbload	2990	21.3	1343	27	7	21.3	1343.0	27	7	No	24.11
Twbload	2991	20.9	1268	26	7	20.9	1268.0	26	7	No	23.11
Twbload	2992	19.3	1143	25	6	19.3	1143.0	25	6	No	22.11
Twbload	2993	19.0	554	25	3	19.0	554.0	25	3	No	22.11
Twbload	2994	18.5	462	24	3	18.5	462.0	24	3	No	21.11
Twbload	2995	18.9	454	24	3	18.9	454.0	24	3	No	21.11
Twbload	2996	19.3	455	25	3	19.3	455.0	25	3	No	22.11
Twbload	2997	19.3	447	25	3	19.3	447.0	25	3	No	22.11
Twbload	2998	19.1	928	25	5	19.1	928.0	25	5	No	22.11
Twbload	2999	18.8	458	24	3	18.8	458.0	24	3	No	21.11
Twbload	3000	18.6	455	24	3	18.6	455.0	24	3	No	21.11
Twbload	3001	18.2	487	24	3	18.2	487.0	24	3	No	21.11
Twbload	3002	17.7	492	23	3	17.7	492.0	23	3	No	20.11
Twbload	3003	17.5	457	23	3	17.5	457.0	23	3	No	20.11
Twbload	3004	16.7	489	22	3	16.7	489.0	22	3	No	19.11
Twbload	3005	17.5	476	23	3	17.5	476.0	23	3	No	20.11
Twbload	3006	18.2	512	24	3	18.2	512.0	24	3	No	21.11
Twbload	3007	19.4	535	25	3	19.4	535.0	25	3	No	22.11
Twbload	3008	19.6	543	25	3	19.6	543.0	25	3	No	22.11
Twbload	3009	20.2	542	26	3	20.2	542.0	26	3	No	23.11
Twbload	3010	20.9	472	26	3	20.9	472.0	26	3	No	23.11
Twbload	3011	21.4	555	27	3	21.4	555.0	27	3	No	24.11
Twbload	3012	20.5	577	26	3	20.5	577.0	26	3	No	23.11
Twbload	3013	20.8	556	26	3	20.8	556.0	26	3	No	23.11
Twbload	3014	20.3	553	26	3	20.3	553.0	26	3	No	23.11
Twbload	3015	20.3	553	26	3	20.3	553.0	26	3	No	23.11
Twbload	3016	20.3	472	26	3	20.3	472.0	26	3	No	23.11
Twbload	3017	18.7	441	24	3	18.7	441.0	24	3	No	21.11
Twbload	3018	18.3	437	24	3	18.3	437.0	24	3	No	21.11
Twbload	3019	17.6	428	23	3	17.6	428.0	23	3	No	20.11
Twbload	3020	17.6	433	23	3	17.6	433.0	23	3	No	20.11
Twbload	3021	17.1	426	23	3	17.1	426.0	23	3	No	20.11
Twbload	3022	17.1	561	23	3	17.1	561.0	23	3	No	20.11
Twbload	3023	16.5	414	22	3	16.5	414.0	22	3	No	19.11
Twbload	3024	16.3	410	22	2	16.3	410.0	22	2	No	18.11
Twbload	3025	16.1	405	22	2	16.1	405.0	22	2	No	18.11
Twbload	3026	15.6	400	21	2	15.6	400.0	21	2	No	17.11
Twbload	3027	15.3	402	21	2	15.3	402.0	21	2	No	17.11
Twbload	3028	15.3	396	21	2	15.3	396.0	21	2	No	17.11
Twbload	3029	15.0	399	21	2	15.0	399.0	21	2	No	17.11
Twbload	3030	15.1	399	21	2	15.1	399.0	21	2	No	17.11
Twbload	3031	15.3	424	21	3	15.3	424.0	21	3	No	18.11
Twbload	3032	15.5	418	21	3	15.5	418.0	21	3	No	18.11
Twbload	3033	16.4	435	22	3	16.4	435.0	22	3	No	19.11
Twbload	3034	17.1	434	23	3	17.1	434.0	23	3	No	20.11
Twbload	3035	16.6	421	22	3	16.6	421.0	22	3	No	19.11
Twbload	3036	17.1	420	23	3	17.1	420.0	23	3	No	20.11
Twbload	3037	17.3	465	23	3	17.3	465.0	23	3	No	20.11
Twbload	3038	17.0	482	23	3	17.0	482.0	23	3	No	20.11
Twbload	3039	17.6	462	23	3	17.6	462.0	23	3	No	20.11
Twbload	3040	17.3	485	23	3	17.3	485.0	23	3	No	20.11
Twbload	3041	16.8	440	22	3	16.8	440.0	22	3	No	19.11
Twbload	3042	16.6	418	22	3	16.6	418.0	22	3	No	19.11
Twbload	3043	16.1	408	22	2	16.1	408.0	22	2	No	18.11
Twbload	3044	15.9	406	21	2	15.9	406.0	21	2	No	17.11
Twbload	3045	15.0	396	21	2	15.0	396.0	21	2	No	17.11
Twbload	3046	14.7	441	20	3	14.7	441.0	20	3	No	17.11
Twbload	3047	14.7	427	20	3	14.7	427.0	20	3	No	17.11
Twbload	3048	13.9	412	19	2	13.9	412.0	19	2	No	15.11
Twbload	3049	13.7	1023	19	6	13.7	1023.0	19	6	No	16.11
Twbload	3050	12.9	890	18	5	12.9	890.0	18	5	No	15.11
Twbload	3051	12.6	586	18	3	12.6	586.0	18	3	No	15.11
Twbload	3052	12.6	580	18	3	12.6	580.0	18	3	No	15.11
Twbload	3053	13.2	648	19	4	13.2	648.0	19	4	No	16.11
Twbload	3054	13.4	659	19	4	13.4	659.0	19	4	No	16.11
Twbload	3055	14.0	872	20	5	14.0	872.0	20	5	No	17.11
Twbload	3056	14.4	893	20	5	14.4	893.0	20	5	No	17.11
Twbload	3057	14.9	543	20	3	14.9	543.0	20	3	No	17.11
Twbload	3058	15.3	396	21	2	15.3	396.0	21	2	No	17.11
Twbload	3059	15.4	1120	21	6	15.4	1120.0	21	6	No	18.11
Twbload	3060	15.6	874	21	5	15.6	874.0	21	5	No	18.11
Twbload	3061	16.1	831	22	5	16.1	831.0	22	5	No	19.11
Twbload	3062	15.1	1075	21	6	15.1	1075.0	21	6	No	18.11
Twbload	3063	15.1	1164	21	6	15.1	1164.0	21	6	No	18.11
Twbload	3064	14.9	794	20	4	14.9	794.0	20	4	No	17.11
Twbload	3065	14.7	472	20	3	14.7	472.0	20	3	No	17.11
Twbload	3066	12.7	398	18	2	12.7	398.0	18	2	No	15.11
Twbload	3067	12.0	402	18	2	12.0	402.0	18	2	No	15.11
Twbload	3068	11.7	401	17	2	11.7	401.0	17	2	No	15.11
Twbload	3069	11.5	403	17	2	11.5	403.0	17	2	No	15.11
Twbload	3070	12.0	1054	18	6	12.0	1054.0	18	6	No	15.11
Twbload	3071	12.5	420	18	3	12.5	420.0	18	3	No	15.11
Twbload	3072	13.2	420	19	3	13.2	420.0	19	3	No	16.11
Twbload	3073	13.8	979	19	5	13.8	979.0	19	5	No	16.11
Twbload	3074	13.6	478	19	3	13.6	478.0	19	3	No	16.11
Twbload	3075	13.8	623	19	4	13.8	623.0	19	4	No	16.11
Twbload	3076	13.9	652	19	4	13.9	652.0	19	4	No	16.11
Twbload	3077	14.1	666	20	4	14.1	666.0	20	4	No	17.11
Twbload	3078	14.7	707	20	4	14.7	707.0	20	4	No	17.11
Twbload	3079	15.6	758	21	4	15.6	758.0	21	4	No	18.11
Twbload	3080	16.4	1233	22	7	16.4	1233.0	22	7	No	19.11
Twbload	3081	16.8	1136	22	6	16.8	1136.0	22	6	No	19.11
Twbload	3082	17.8	399	23	2	17.8	399.0	23	2	No	19.11
Twbload	3083	17.8	1183	23	6	17.8	1183.0	23	6	No	20.11
Twbload	3084	18.4	1228	24	7	18.4	1228.0	24	7	No	21.11
Twbload	3085	18.5	1289	24	7	18.5	1289.0	24	7	No	21.11
Twbload	3086	19.6	1208	25	6	19.6	1208.0	25	6	No	22.11
Twbload	3087	19.2	1127	25	6	19.2	1127.0	25	6	No	22.11
Twbload	3088	19.2	539	25	3	19.2	539.0	25	3	No	22.11
Twbload	3089	19.2	505	25	3	19.2	505.0	25	3	No	22.11
Twbload	3090	18.9	432	24	3	18.9	432.0	24	3	No	21.11
Twbload	3091	18.6	408	24	2	18.6	408.0	24	2	No	20.11
Twbload	3092	18.6	453	24	3	18.6	453.0	24	3	No	21.11
Twbload	3093	18.3	459	24	3	18.3	459.0	24	3	No	21.11
Twbload	3094	18.2	1153	24	6	18.2	1153.0	24	6	No	21.11
Twbload	3095	18.1	490	24	3	18.1	490.0	24	3	No	21.11
Twbload	3096	18.2	489	24	3	18.2	489.0	24	3	No	21.11
Twbload	3097	18.0	1228	24	7	18.0	1228.0	24	7	No	21.11
Twbload	3098	18.0	1136	24	6	18.0	1136.0	24	6	No	21.11
Twbload	3099	18.0	1066	24	6	18.0	1066.0	24	6	No	21.11
Twbload	3100	18.0	1210	24	6	18.0	1210.0	24	6	No	21.11
Twbload	3101	18.4	1318	24	7	18.4	1318.0	24	7	No	21.11
Twbload	3102	18.6	1157	24	6	18.6	1157.0	24	6	No	21.11
Twbload	3103	19.3	1252	25	7	19.3	1252.0	25	7	No	22.11
Twbload	3104	17.8	1123	23	6	17.8	1123.0	23	6	No	20.11
Twbload	3105	17.2	833	23	5	17.2	833.0	23	5	No	20.11
Twbload	3106	16.9	452	22	3	16.9	452.0	22	3	No	19.11
Twbload	3107	17.1	1082	23	6	17.1	1082.0	23	6	No	20.11
Twbload	3108	17.3	1372	23	7	17.3	1372.0	23	7	No	20.11
Twbload	3109	17.3	1129	23	6	17.3	1129.0	23	6	No	20.11
Twbload	3110	17.5	1284	23	7	17.5	1284.0	23	7	No	20.11
Twbload	3111	17.1	833	23	5	17.1	833.0	23	5	No	20.11
Twbload	3112	16.6	787	22	4	16.6	787.0	22	4	No	19.11
Twbload	3113	13.9	471	19	3	13.9	471.0	19	3	No	16.11
Twbload	3114	13.9	418	19	3	13.9	418.0	19	3	No	16.11
Twbload	3115	13.9	436	19	3	13.9	436.0	19	3	No	16.11
Twbload	3116	13.4	419	19	3	13.4	419.0	19	3	No	16.11
Twbload	3117	13.4	413	19	2	13.4	413.0	19	2	No	15.11
Twbload	3118	13.6	835	19	5	13.6	835.0	19	5	No	16.11
Twbload	3119	13.7	441	19	3	13.7	441.0	19	3	No	16.11
Twbload	3120	13.7	427	19	3	13.7	427.0	19	3	No	16.11
Twbload	3121	12.9	911	18	5	12.9	911.0	18	5	No	15.11
Twbload	3122	12.0	601	18	3	12.0	601.0	18	3	No	15.11
Twbload	3123	11.2	547	17	3	11.2	547.0	17	3	No	15.11
Twbload	3124	10.7	544	16	3	10.7	544.0	16	3	No	15.11
Twbload	3125	10.7	507	16	3	10.7	507.0	16	3	No	15.11
Twbload	3126	11.0	536	17	3	11.0	536.0	17	3	No	15.11
Twbload	3127	11.4	614	17	4	11.4	614.0	17	4	No	15.11
Twbload	3128	11.0	628	17	4	11.0	628.0	17	4	No	15.11
Twbload	3129	11.2	653	17	4	11.2	653.0	17	4	No	15.11
Twbload	3130	11.2	415	17	3	11.2	415.0	17	3	No	15.11
Twbload	3131	11.3	666	17	4	11.3	666.0	17	4	No	15.11
Twbload	3132	11.5	716	17	4	11.5	716.0	17	4	No	15.11
Twbload	3133	10.6	692	16	4	10.6	692.0	16	4	No	15.11
Twbload	3134	11.2	744	17	4	11.2	744.0	17	4	No	15.11
Twbload	3135	11.8	725	17	4	11.8	725.0	17	4	No	15.11
Twbload	3136	10.9	657	16	4	10.9	657.0	16	4	No	15.11
Twbload	3137	10.6	433	16	3	10.6	433.0	16	3	No	15.11
Twbload	3138	10.3	393	16	2	10.3	393.0	16	2	No	15.11
Twbload	3139	9.8	394	15	2	9.8	394.0	15	2	No	15.11
Twbload	3140	9.6	399	15	2	9.6	399.0	15	2	No	15.11
Twbload	3141	9.8	396	15	2	9.8	396.0	15	2	No	15.11
Twbload	3142	9.5	659	15	4	9.5	659.0	15	4	No	15.11
Twbload	3143	9.2	388	15	2	9.2	388.0	15	2	No	15.11
Twbload	3144	8.4	380	14	2	8.4	380.0	14	2	No	15.11
Twbload	3145	8.0	776	14	4	8.0	776.0	14	4	No	15.11
Twbload	3146	7.1	471	13	3	7.1	471.0	13	3	No	15.11
Twbload	3147	6.9	723	12	4	6.9	723.0	12	4	No	15.11
Twbload	3148	7.1	723	13	4	7.1	723.0	13	4	No	15.11
Twbload	3149	7.3	474	13	3	7.3	474.0	13	3	No	15.11
